item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
642,prompt_no_prime,no_prime,an adult described an attorney .,an attorney was described by an adult .,The one who did it was an adult .,the one who did it was an adult .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a describeding event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was an adult.""
Bridget asked, ""What happened?""
Mary answered, ""The one who"
642,prompt_filler,filler,an adult described an attorney .,an attorney was described by an adult .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a describeding event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

There was a describeding event involving an adult and an attorney.
The one who did it was"
643,prompt_no_prime,no_prime,an attorney describes an aunt .,an aunt is described by an attorney .,The one who did it was an attorney .,the one who did it was an attorney .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a describing event involving an attorney and an aunt.
The one who did it was an attorney.
The one it happened to was an aunt.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was an attorney. The one it happened to was an aunt.""

Bridget asked, ""What"
644,prompt_no_prime,no_prime,the aunt described the author .,the author was described by the aunt .,"The aunt was describing the event to me, and I was describing it to Bridget .","the aunt was describing the event to me, and i was describing it to bridget .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a describeding event involving the aunt and the author.
The one it happened to was the author.
The one who did it was the aunt.

Bridget asked, ""What happened?""
Mary answered, ""The"," aunt was describing the event to me, and I was describing it to Bridget.""

Bridget asked, ""What"
644,prompt_filler,filler,the aunt described the author .,the author was described by the aunt .,The captain waited beside the harbor .,the captain waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a describeding event involving the aunt and the author.
The one it happened to was the author.
The one who did it was the aunt.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain waited beside the harbor.""

There was a describeding event involving the aunt and the author.
The one it happened to"
645,prompt_no_prime,no_prime,the author describes the bishop .,the bishop is described by the author .,The bishop told me to go to the bathroom .,the bishop told me to go to the bathroom .,active_ditransitive_prepositional,object_plus_to_for_phrase,active_ditransitive_prepositional,agent>theme>recipient,direct_object_plus_to_for_recipient,other,active,True,False,"There was a describing event involving the author and the bishop.
The one it happened to was the bishop.
The one who did it was the author.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop told me to go to the bathroom.""
Bridget asked, ""Why did the bishop tell you to go to"
645,prompt_filler,filler,the author describes the bishop .,the bishop is described by the author .,The teacher listened during assembly .,the teacher listened during assembly .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a describing event involving the author and the bishop.
The one it happened to was the bishop.
The one who did it was the author.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher listened during assembly.""

There was a describing event involving the author and the bishop.
The one it happened to was the"
646,prompt_no_prime,no_prime,a bishop described a boy .,a boy was described by a bishop .,The bishop was trying to teach the boy a lesson about the dangers of drinking and driving .,the bishop was trying to teach the boy a lesson about the dangers of drinking and driving .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a describeding event involving a bishop and a boy.
The one it happened to was a boy.
The one who did it was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The", bishop was trying to teach the boy a lesson about the dangers of drinking and driving. The bishop was driving the boy home
646,prompt_filler,filler,a bishop described a boy .,a boy was described by a bishop .,The bishop was a boy .,the bishop was a boy .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a describeding event involving a bishop and a boy.
The one it happened to was a boy.
The one who did it was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was a boy.""

There was a describeding event involving a bishop and a boy.
The one it happened to was"
647,prompt_no_prime,no_prime,a boy describes a brother .,a brother is described by a boy .,The boy hit the brother .,the boy hit the brother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a describing event involving a boy and a brother.
The one it happened to was a brother.
The one who did it was a boy.

Bridget asked, ""What happened?""
Mary answered, ""The"," boy hit the brother.""
Bridget asked, ""Why did the boy hit the brother?""
Mary answered, ""The"
647,prompt_filler,filler,a boy describes a brother .,a brother is described by a boy .,The boy hit the brother .,the boy hit the brother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pillow rested on the sofa.""

There was a describing event involving a boy and a brother.
The one it happened to was a brother.
The one who did it was a boy.

Bridget asked, ""What happened?""
Mary answered, ""The"," boy hit the brother.""

There was a describing event involving a boy and a brother.
The one it happened to was a"
