row,column,core_text,jabber_text,core_tokens,jabber_tokens,jabber_minus_core
1045,pa,the hero bothered the husband .,a frazemzom gritafmurs a fravaksel .,6,16,10
1046,pa,a mayor forgets a minister .,the frazemzom grizebbaved the kvesorrud .,7,16,9
1047,pa,the author kissed the bishop .,the frasorgor kvesornefed the brisilsel .,6,15,9
1048,pa,a sheriff punches a singer .,a druvarmur zrazemgors a zlosillom .,6,16,10
1049,pa,the writer hurried the actor .,the klogafrud zrarukloms the vranorked .,6,17,11
1050,pa,a candidate asks a captain .,a tlumolvek zlodulfins a vravaknef .,6,18,12
1051,pa,the teacher destroyed the uncle .,a pnesillom zrazemgors a fradulvek .,6,17,11
1052,pa,a husband drags a kid .,the plovakzir frafimvoled the plokudsel .,7,17,10
1053,pa,the son forgot the student .,the smepemgor zlodulfins the kverukvol .,6,16,10
1054,pa,a cop discovers a cousin .,a kvesorrud vrasorkuls a frapemsim .,6,15,9
1055,pa,the friend protected the girl .,the kvelodzom kvesornefed the vratorrud .,6,16,10
1056,pa,a student strikes a teacher .,a vratafsel mninorkuled a vratorrud .,6,16,10
1057,pa,the author caught the bishop .,a smesilrab kvesornefs a grivarbav .,6,15,9
1058,pa,a student helps a teacher .,the smenelsel vragafmured the tlumolvek .,6,17,11
1059,pa,the friend comforted the girl .,the vrepimpav grifimloms the kvezemzom .,7,17,10
1060,pa,a parent kills a partner .,the fravaksel zlodulfined the pnezebkul .,6,17,11
1061,pa,the colonel protected the cop .,the smesilrab frafimvoled the fravaksel .,6,16,10
1062,pa,a candidate drags a captain .,the drufimzom kvesornefs the mnidulzom .,7,17,10
1063,pa,the secretary killed the sheriff .,a klogafrud smenelmured a skozemdil .,6,18,12
1064,pa,a mayor describes a minister .,the frasorgor kvezemrabed the vramolsim .,6,16,10
1065,pa,the doctor chased the employee .,a smenelsel zranorzired a drutorked .,6,16,10
1066,pa,a bishop joins a boy .,a britorkul zlorukruded a smevakkul .,6,17,11
1067,pa,the partner joined the physician .,the drufimzom zrazemgored the smekudlom .,6,18,12
1068,pa,a bishop asks a boy .,the kvevarzom grineldils the vrefimdil .,6,17,11
1069,pa,the employer grabbed the father .,the zraduldil kvezemrabs the tlumolvek .,6,17,11
1070,pa,an actor selects an actress .,a smepimzir smedulpaved a frasorgor .,6,16,10
1071,pa,the reader killed the scientist .,a smepimzir vrerukgored a frataflom .,6,17,11
1072,pa,an adult hurts an attorney .,a tlumoldil mnilodkeded a smepimzir .,6,18,12
1073,pa,the pilot selected the president .,a plokudsel gritafmured a kvedulrab .,6,15,9
1074,pa,a parent discovers a partner .,a kvelodzom grifimloms a plolodnef .,6,18,12
1075,pa,the boy taught the brother .,the smesormur gritafmured the tlunelsel .,6,16,10
1076,pa,a mother hurts a nurse .,a frazemzom grinelloms a klosilfin .,6,16,10
1077,pa,the hero forgave the husband .,the kvenorvek vragafmured the skozemdil .,7,18,11
1078,pa,a professor washes a reader .,a bripimdil smenelmured a tlumolvek .,7,18,11
1079,pa,the doctor discovered the employee .,the kveruknef smenelmured the vretortas .,6,17,11
1080,pa,an employee hurts an employer .,the zramolmur skopemkuled the kvelodzom .,6,17,11
1081,pa,the hero discovered the husband .,a frapemsim drupemzired a skozemdil .,6,17,11
1082,pa,a student kisses a teacher .,the kveruknef zrazemgored the tlumolvek .,6,18,12
1083,pa,the teacher killed the uncle .,the vramolsim zrazemgored the franorbav .,6,16,10
1084,pa,a guy judges a hero .,a tlumolvek grinellomed a kveruknef .,6,17,11
1085,pa,the friend embraced the girl .,a pnezebkul zrazemgors a tlunelsel .,6,18,12
1086,pa,a mayor kisses a minister .,the drufimzom vrerukgored the klotafdil .,6,18,12
1087,pa,the buddy killed the candidate .,a britorkul smegafdiled a vretortas .,6,16,10
1088,pa,a sheriff raises a singer .,a vrakudmur grizebbaved a plolodnef .,6,16,10
1089,pa,the princess raised the professor .,a pnezebkul klosorveks a kvelodzom .,6,18,12
1090,pa,a candidate understands a captain .,the fravaksel zlorukruded the smesilrab .,6,16,10
1091,pa,the teacher discovered the uncle .,the fradullom smenelmured the tlumoldil .,6,17,11
1092,pa,a king raises a lady .,the drutorked smegafdiled the smepimzir .,6,17,11
1093,pa,the writer judged the actor .,a frataflom mninorkuls a tlumolvek .,6,16,10
1094,pa,a bishop comforts a boy .,a vramolsim kvevarmured a vravaknef .,7,17,10
1095,pa,the buddy dragged the candidate .,a vrefimdil zlodulfins a grivarbav .,6,17,11
1096,pa,a husband embraces a kid .,the zlosillom klosorveked the smepemgor .,6,16,10
1097,pa,the chief grabbed the child .,a britorkul grineldiled a grisortas .,6,15,9
1098,pa,a king catches a lady .,a frasorgor kvevarmured a smepimzir .,6,17,11
1099,pa,the reader followed the scientist .,a vrepimpav drusilfined a brikudtas .,6,17,11
1100,pa,a sheriff helps a singer .,the vramolsim kvenelfined the britorkul .,6,15,9
1101,pa,the woman carried the worker .,a skozebsel vrerukgored a vrefimdil .,6,17,11
1102,pa,a mayor destroys a minister .,a klosilfin pnegaflomed a zramolmur .,6,16,10
1103,pa,the employer discovered the father .,the frazemzom gritafmurs the smesilrab .,6,16,10
1104,pa,a cop washes a cousin .,the pnesillom vragafmured the smenelsel .,7,16,9
1105,pa,the cousin struck the daughter .,a vratafsel drupemzired a zraduldil .,6,17,11
1106,pa,an aunt joins an author .,the vratorrud vregafvols the vretortas .,6,16,10
1107,pa,the priest bothered the prince .,a klotafdil kvesornefs a fradulvek .,6,17,11
1108,pa,a daughter destroys a doctor .,the vratafsel pnegaflomed the plovakzir .,6,18,12
1109,pa,the woman punched the worker .,a tlunelsel frafimvoled a klosilfin .,6,17,11
1110,pa,an uncle forgives a wife .,the druvarmur zraruklomed the frasorgor .,7,16,9
1111,pa,the wife embraced the winner .,a kverukvol vragafmured a grisortas .,6,16,10
1112,pa,a child kisses a colonel .,a klotafdil klonorruds a druvarmur .,6,16,10
1113,pa,the boy bothered the brother .,the fravaksel kvenelfins the smenelsel .,6,15,9
1114,pa,a bishop judges a boy .,the druvarmur grineldiled the klogafrud .,6,16,10
1115,pa,the chief asked the child .,a kvevarzom vrerukgors a fravaksel .,6,17,11
1116,pa,a prince embraces a princess .,a drufimzom kvevarmured a grisortas .,6,17,11
1117,pa,the boy forgave the brother .,the klotafdil pnegafloms the zraduldil .,7,17,10
1118,pa,a daughter punches a doctor .,a frasorgor grizebbavs a smevakrab .,6,16,10
1119,pa,the guest described the guy .,a fravaksel drupemzirs a klotafdil .,6,17,11
1120,pa,a candidate strikes a captain .,a kvevarzom grifimlomed a vrepimpav .,6,17,11
1121,pa,the author followed the bishop .,a vramolsim vrasorkuled a kvetorfin .,6,15,9
1122,pa,a sheriff grabs a singer .,the frazemzom drusilfined the plokudsel .,6,17,11
1123,pa,the actress chased the adult .,a smesormur mninorkuls a klotafdil .,6,16,10
1124,pa,a lawyer catches a leader .,the smevakrab pnegaflomed the vretafzir .,6,17,11
1125,pa,the boy understood the brother .,the vranorked vragafmurs the brisilsel .,6,16,10
1126,pa,a mother catches a nurse .,the vranorked grinellomed the klotafdil .,6,16,10
1127,pa,the doctor helped the employee .,a kverukvol klonorruded a kvenorkul .,6,15,9
1128,pa,a child joins a colonel .,the klosilfin grineldils the kvezemzom .,6,16,10
1129,pa,the cousin surprised the daughter .,a vrakudmur mninorkuled a bripimdil .,6,16,10
1130,pa,a daughter comforts a doctor .,the franorbav smegafdiled the mnikudpav .,7,17,10
1131,pa,the author raised the bishop .,a drufimzom drupemzirs a fravaksel .,6,17,11
1132,pa,a scientist helps a secretary .,the fradulvek smedulpaved the bripimdil .,6,17,11
1133,pa,the guest asked the guy .,the zramolmur klosorveks the kvevarzom .,6,17,11
1134,pa,a professor destroys a reader .,the franorbav mnilodkeded the smekudlom .,6,17,11
1135,pa,the cousin destroyed the daughter .,a skozemdil grineldiled a kvenorvek .,6,17,11
1136,pa,an employee forgets an employer .,a kveruknef zlodulfins a pnezebkul .,7,18,11
1137,pa,the leader raised the man .,a skozemdil skotafruds a smenelsel .,6,17,11
1138,pa,a prince catches a princess .,a britorkul vrezebzomed a smevakrab .,6,16,10
1139,pa,the actress comforted the adult .,the smekudlom vrasorkuled the vratafsel .,7,17,10
1140,pa,a girl protects a guest .,a kvevarzom drupemzired a zraduldil .,6,17,11
1141,pa,the manager raised the mayor .,a kvezemzom gritafmurs a kvetorfin .,6,16,10
1142,pa,a scientist kisses a secretary .,a smenelsel smevarbaved a pnezebkul .,6,16,10
1143,pa,the employer embraced the father .,the zraduldil zranorzired the kvevarzom .,6,17,11
1144,pa,a champion surprises a chief .,the frazemzom kvezemrabed the plolodnef .,6,18,12
1145,pa,the hero followed the husband .,the smesilrab grizebbaved the smepimzir .,6,16,10
1146,pa,a student comforts a teacher .,the klotafdil zraruklomed the kvedulrab .,7,17,10
1147,pa,the employer forgave the father .,the drutorked drusilfins the kvesorrud .,7,16,9
1148,pa,a sheriff describes a singer .,a kvetorfin drusilfined a fradullom .,6,16,10
1149,pa,the friend washed the girl .,a kvedulrab smedulpavs a klogafrud .,6,17,11
1150,pa,an adult embraces an attorney .,a pnezebkul kvevarmurs a vrefimdil .,6,18,12
1151,pa,the captain understood the champion .,the kvesorrud klosorveks the tlunelsel .,6,17,11
1152,pa,a soldier joins a son .,the vratorrud zlorukruds the franorbav .,6,16,10
1153,pa,the buddy selected the candidate .,a fradulvek zlodulfined a vratafsel .,6,18,12
1154,pa,an adult forgets an attorney .,the smepemgor zlodulfins the grisortas .,7,16,9
1155,pa,the partner selected the physician .,the kvezemzom zrazemgors the kveruknef .,6,18,12
1156,pa,a winner forgives a woman .,the vretortas klosorveked the smevakrab .,7,16,9
1157,pa,the leader forgot the man .,the smezemlom klosorveked the klogafrud .,6,18,12
1158,pa,a girl selects a guest .,the plokudsel skopemkuled the kvezemzom .,6,17,11
1159,pa,the priest asked the prince .,a smekudlom klonorruds a frasorgor .,6,16,10
1160,pa,a husband hurts a kid .,a vretafzir smenelmurs a vramolsim .,6,17,11
1161,pa,the minister comforted the mother .,a zlosillom mninorkuled a vranorked .,7,15,8
1162,pa,a worker helps a writer .,a mnidulzom drupemzired a kveruknef .,6,18,12
1163,pa,the lady killed the lawyer .,the fradulvek vrerukgored the tlunelsel .,6,18,12
1164,pa,an employee comforts an employer .,the smesormur kvenelfins the mnikudpav .,7,16,9
1165,pa,the manager struck the mayor .,the klosilfin pnegafloms the vrepimpav .,6,16,10
1166,pa,a lawyer understands a leader .,the smesormur kvenelfins the pnesillom .,6,15,9
1167,pa,the actress beat the adult .,the smenelsel grizebbavs the franorbav .,6,16,10
1168,pa,a lawyer punches a leader .,the smepimzir drusilfined the kveruknef .,6,18,12
1169,pa,the kid dragged the king .,the vrefimdil zlorukruds the bripimdil .,6,18,12
1170,pa,a sheriff follows a singer .,the frasorgor pnegafloms the fradulvek .,6,17,11
1171,pa,the son helped the student .,the klogafrud kvesornefed the drutorked .,6,16,10
1172,pa,a physician chases a pilot .,a fravaksel bripemlomed a smezemlom .,7,17,10
1173,pa,the chief discovered the child .,the zlosillom klosorveks the grisortas .,6,16,10
1174,pa,a student forgives a teacher .,a zlosillom kvevarmurs a frataflom .,7,16,9
1175,pa,the singer understood the soldier .,the klosilfin smedulpavs the kvesorrud .,6,16,10
1176,pa,a guy beats a hero .,the vrefimdil vregafvols the drufimzom .,6,18,12
1177,pa,the hero punched the husband .,a smesormur mninorkuls a vrefimdil .,6,16,10
1178,pa,a girl catches a guest .,the grisortas smevarbavs the smevakkul .,6,17,11
1179,pa,the actress destroyed the adult .,the kvenorkul vragafmurs the drufimzom .,6,17,11
1180,pa,a father drags a friend .,a frazemzom zrazemgored a klosilfin .,7,17,10
1181,pa,the teacher grabbed the uncle .,a vrepimpav drupemzirs a klotafdil .,6,17,11
1182,pa,an adult strikes an attorney .,a skozebsel zlorukruded a fradullom .,6,16,10
1183,pa,the attorney surprised the aunt .,the smevakkul smedulpaved the zramolmur .,6,16,10
1184,pa,a candidate destroys a captain .,a mnidulzom drusilfins a drutorked .,6,17,11
1185,pa,the boy helped the brother .,a smevakrab pnegafloms a klosilfin .,6,16,10
1186,pa,a bishop catches a boy .,a vravaknef vrezebzoms a vramolsim .,6,17,11
1187,pa,the author embraced the bishop .,a klotafdil kvesornefed a kvetorfin .,6,16,10
1188,pa,an adult grabs an attorney .,a mnikudpav zlorukruded a kveruknef .,6,18,12
1189,pa,the nurse hurt the parent .,a kvenorkul kvenelfined a frasorgor .,6,15,9
1190,pa,a daughter strikes a doctor .,the vrepimpav zlorukruded the kvezemzom .,6,17,11
1191,pa,the hero joined the husband .,the plokudsel zrazemgors the tlumolvek .,6,17,11
1192,pa,a man follows a manager .,the kvesorrud zrarukloms the kvenorkul .,6,16,10
1193,pa,the singer joined the soldier .,a skozemdil zlorukruds a vrasilvol .,6,17,11
1194,pa,a husband raises a kid .,the kvenorvek mninorkuls the kveruknef .,6,17,11
1195,pa,the author taught the bishop .,the frapemsim kvezemrabed the fradullom .,6,16,10
1196,pa,a husband grabs a kid .,a kveruknef grifimloms a smezemlom .,6,18,12
1197,pa,the guest carried the guy .,the tlunelsel frafimvols the kverukvol .,6,17,11
1198,pa,a brother kisses a buddy .,a zramolmur smevarbaved a skozemdil .,6,16,10
1199,pa,the kid described the king .,a zlosillom vrasorkuls a vrakudmur .,6,15,9
1200,pa,a worker hurries a writer .,the druvarmur skopemkuled the kveruknef .,7,17,10
1201,pa,the captain dragged the champion .,the smepemgor kvezemrabs the smekudlom .,6,17,11
1202,pa,a sheriff kisses a singer .,the vrefimdil smedulpavs the frapemsim .,6,17,11
1203,pa,the captain chased the champion .,a tlumoldil skotafruded a mnidulzom .,6,18,12
1204,pa,a brother kills a buddy .,the tlunelsel grizebbaved the pnesillom .,6,16,10
1205,pa,the manager followed the mayor .,the grisortas drupemzired the tlumoldil .,6,17,11
1206,pa,an aunt chases an author .,a vramolsim kvevarmurs a tlunelsel .,7,17,10
1207,pa,the attorney selected the aunt .,a zraduldil grifimloms a tlumolvek .,6,17,11
1208,pa,an aunt helps an author .,the zraduldil grifimloms the fradulvek .,6,17,11
1209,pa,the actress surprised the adult .,a grisortas frafimvols a smesormur .,6,16,10
1210,pa,a worker drags a writer .,the mnidulzom mnilodkeded the kveruknef .,7,18,11
1211,pa,the doctor raised the employee .,a pnezebkul vragafmured a kvenorvek .,6,18,12
1212,pa,a parent kisses a partner .,the zramolmur skotafruds the smekudlom .,6,17,11
1213,pa,the wife raised the winner .,the smenelsel grifimloms the smevakkul .,6,17,11
1214,pa,a professor forgets a reader .,a frazemzom klonorruded a smesilrab .,7,16,9
1215,pa,the author punched the bishop .,the grivarbav klonorruds the vravaknef .,6,16,10
1216,pa,a scientist washes a secretary .,a brikudtas vragafmurs a smepemgor .,7,17,10
1217,pa,the secretary raised the sheriff .,the zlosillom kvenelfins the brikudtas .,6,16,10
1218,pa,a prince discovers a princess .,the kveruknef grifimlomed the britorkul .,6,17,11
1219,pa,the captain discovered the champion .,a smepemgor vrasorkuled a vranorked .,6,15,9
1220,pa,a soldier hurries a son .,the vrefimdil drupemzirs the frasorgor .,7,17,10
1221,pa,the partner chased the physician .,the vretafzir zrazemgored the drutorked .,6,17,11
1222,pa,a soldier grabs a son .,a fravaksel zranorzired a frapemsim .,6,16,10
1223,pa,the cousin taught the daughter .,a kvezemzom zranorzired a vramolsim .,6,17,11
1224,pa,an uncle comforts a wife .,the fradulvek smegafdils the grisortas .,7,17,10
1225,pa,the colonel embraced the cop .,a fravaksel vrasorkuled a britorkul .,6,15,9
1226,pa,a guy describes a hero .,the vretortas vrerukgored the vrefimdil .,6,17,11
1227,pa,the cousin carried the daughter .,a kvezemzom drupemzirs a smepimzir .,6,18,12
1228,pa,a brother drags a buddy .,a pnezebkul zrarukloms a skozemdil .,7,18,11
1229,pa,the writer chased the actor .,the brisilsel kvevarmured the smepimzir .,6,17,11
1230,pa,a scientist joins a secretary .,the drufimzom klosorveks the kvevarzom .,6,18,12
1231,pa,the woman embraced the worker .,a franorbav zlorukruds a kvelodzom .,6,17,11
1232,pa,an adult drags an attorney .,the kvevarzom pnegafloms the smesormur .,7,17,10
1233,pa,the priest chased the prince .,a kvetorfin vregafvols a brikudtas .,6,17,11
1234,pa,a mayor comforts a minister .,the franorbav smenelmurs the skozebsel .,7,16,9
1235,pa,the guest bothered the guy .,a kvetorfin kvevarmured a brisilsel .,6,16,10
1236,pa,a man comforts a manager .,a vretafzir drupemzired a kvedulrab .,7,17,10
1237,pa,the kid forgave the king .,a pnesillom smedulpavs a frapemsim .,7,16,9
1238,pa,an employee carries an employer .,the vratorrud mninorkuls the plolodnef .,6,16,10
1239,pa,the writer helped the actor .,the frasorgor drusilfined the vratafsel .,6,17,11
1240,pa,a brother hurries a buddy .,the frazemzom smevarbaved the kveruknef .,7,17,10
1241,pa,the writer followed the actor .,the drufimzom kvezemrabed the vranorked .,6,17,11
1242,pa,a bishop hurries a boy .,the vretafzir skopemkuls the smekudlom .,7,18,11
1243,pa,the nurse protected the parent .,a grisortas grifimloms a tlumolvek .,6,17,11
1244,pa,a mayor punches a minister .,a frasorgor smenelmured a franorbav .,6,16,10
