item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
370,prompt_passive,passive,a scientist hurt a secretary .,a secretary was hurt by a scientist .,The secretary is hurt by the scientist .,passive_structural
370,prompt_no_prime,no_prime,a scientist hurt a secretary .,a secretary was hurt by a scientist .,The scientist was angry with the secretary and hurt her .,other
370,prompt_filler,filler,a scientist hurt a secretary .,a secretary was hurt by a scientist .,The scientist hurt the secretary .,active_structural
371,prompt_active,active,a secretary hurts a sheriff .,a sheriff is hurt by a secretary .,The secretary hurt the sheriff .,active_structural
371,prompt_passive,passive,a secretary hurts a sheriff .,a sheriff is hurt by a secretary .,The sheriff was hurt by the secretary .,passive_structural
371,prompt_no_prime,no_prime,a secretary hurts a sheriff .,a sheriff is hurt by a secretary .,The secretary did it to the sheriff .,other
371,prompt_filler,filler,a secretary hurts a sheriff .,a sheriff is hurt by a secretary .,The sheriff was shot .,other
372,prompt_active,active,the sheriff hurt the singer .,the singer was hurt by the sheriff .,The sheriff hurts the singer .,active_structural
372,prompt_passive,passive,the sheriff hurt the singer .,the singer was hurt by the sheriff .,The singer is hurt by the sheriff .,passive_structural
372,prompt_no_prime,no_prime,the sheriff hurt the singer .,the singer was hurt by the sheriff .,The sheriff was involved in a hurting event with the singer .,active_structural
372,prompt_filler,filler,the sheriff hurt the singer .,the singer was hurt by the sheriff .,The sheriff hurt the singer .,active_exact
373,prompt_active,active,the singer hurts the soldier .,the soldier is hurt by the singer .,The singer hurt the soldier .,active_structural
373,prompt_passive,passive,the singer hurts the soldier .,the soldier is hurt by the singer .,The soldier was hurt by the singer .,passive_structural
373,prompt_no_prime,no_prime,the singer hurts the soldier .,the soldier is hurt by the singer .,The singer hurt the soldier .,active_structural
373,prompt_filler,filler,the singer hurts the soldier .,the soldier is hurt by the singer .,The singer hurt the soldier .,active_structural
374,prompt_active,active,a soldier hurt a son .,a son was hurt by a soldier .,The soldier hurt the son .,active_structural
374,prompt_passive,passive,a soldier hurt a son .,a son was hurt by a soldier .,The son is hurt by the soldier .,passive_structural
374,prompt_no_prime,no_prime,a soldier hurt a son .,a son was hurt by a soldier .,The soldier was in the war and was shot .,other
374,prompt_filler,filler,a soldier hurt a son .,a son was hurt by a soldier .,The soldier hurt his son .,active_structural
375,prompt_active,active,a son hurts a student .,a student is hurt by a son .,The son hurt the student .,active_structural
375,prompt_passive,passive,a son hurts a student .,a student is hurt by a son .,The student was hurt by the son .,passive_structural
375,prompt_no_prime,no_prime,a son hurts a student .,a student is hurt by a son .,The son of the teacher was involved in the hurting event .,other
375,prompt_filler,filler,a son hurts a student .,a student is hurt by a son .,The jacket hung behind the chair .,other
376,prompt_active,active,the student hurt the teacher .,the teacher was hurt by the student .,The student hurts the teacher .,active_structural
376,prompt_passive,passive,the student hurt the teacher .,the teacher was hurt by the student .,The teacher was hurt by the student .,passive_exact
376,prompt_no_prime,no_prime,the student hurt the teacher .,the teacher was hurt by the student .,The student hurt the teacher .,active_exact
376,prompt_filler,filler,the student hurt the teacher .,the teacher was hurt by the student .,The student hit the teacher .,other
377,prompt_active,active,the teacher hurts the uncle .,the uncle is hurt by the teacher .,The teacher hurt the uncle .,active_structural
377,prompt_passive,passive,the teacher hurts the uncle .,the uncle is hurt by the teacher .,The teacher hurt the uncle .,active_structural
377,prompt_no_prime,no_prime,the teacher hurts the uncle .,the uncle is hurt by the teacher .,The teacher did something to the uncle .,other
377,prompt_filler,filler,the teacher hurts the uncle .,the uncle is hurt by the teacher .,The teacher hit the uncle .,other
378,prompt_active,active,an uncle hurt a wife .,a wife was hurt by an uncle .,The uncle hurts the wife .,active_structural
378,prompt_passive,passive,an uncle hurt a wife .,a wife was hurt by an uncle .,The wife is hurt by the uncle .,passive_structural
378,prompt_no_prime,no_prime,an uncle hurt a wife .,a wife was hurt by an uncle .,The uncle did it .,other
378,prompt_filler,filler,an uncle hurt a wife .,a wife was hurt by an uncle .,The package arrived before noon .,other
379,prompt_active,active,a wife hurts a winner .,a winner is hurt by a wife .,The wife hurt the winner .,active_structural
379,prompt_passive,passive,a wife hurts a winner .,a winner is hurt by a wife .,The winner was hurt by the wife .,passive_structural
379,prompt_no_prime,no_prime,a wife hurts a winner .,a winner is hurt by a wife .,The wife was hurt by the winner .,other
379,prompt_filler,filler,a wife hurts a winner .,a winner is hurt by a wife .,The wife won the award .,other
380,prompt_active,active,the winner hurt the woman .,the woman was hurt by the winner .,The winner hurts the woman .,active_structural
380,prompt_passive,passive,the winner hurt the woman .,the woman was hurt by the winner .,The woman was hurt by the winner .,passive_exact
380,prompt_no_prime,no_prime,the winner hurt the woman .,the woman was hurt by the winner .,The winner hurt the woman .,active_exact
380,prompt_filler,filler,the winner hurt the woman .,the woman was hurt by the winner .,The captain waited beside the harbor .,other
381,prompt_active,active,the woman hurts the worker .,the worker is hurt by the woman .,The woman hurt the worker .,active_structural
381,prompt_passive,passive,the woman hurts the worker .,the worker is hurt by the woman .,The worker was hurt by the woman .,passive_structural
381,prompt_no_prime,no_prime,the woman hurts the worker .,the worker is hurt by the woman .,The woman hurt the worker .,active_structural
381,prompt_filler,filler,the woman hurts the worker .,the worker is hurt by the woman .,The teacher listened during assembly .,other
382,prompt_active,active,a worker hurt a writer .,a writer was hurt by a worker .,The worker hurt the writer .,active_structural
382,prompt_passive,passive,a worker hurt a writer .,a writer was hurt by a worker .,The writer is hurt by the worker .,passive_structural
382,prompt_no_prime,no_prime,a worker hurt a writer .,a writer was hurt by a worker .,The worker hurt the writer .,active_structural
382,prompt_filler,filler,a worker hurt a writer .,a writer was hurt by a worker .,The worker hurt the writer .,active_structural
383,prompt_active,active,a writer hurts an actor .,an actor is hurt by a writer .,The writer hurt the actor .,active_structural
383,prompt_passive,passive,a writer hurts an actor .,an actor is hurt by a writer .,The actor was hurt by the writer .,passive_structural
383,prompt_no_prime,no_prime,a writer hurts an actor .,an actor is hurt by a writer .,The writer was angry with the actor and hurt him .,other
383,prompt_filler,filler,a writer hurts an actor .,an actor is hurt by a writer .,The writer hurt the actor .,active_structural
384,prompt_active,active,the actor joined the actress .,the actress was joined by the actor .,The actor joined the actress .,active_exact
384,prompt_passive,passive,the actor joined the actress .,the actress was joined by the actor .,The actor joined the actress .,active_exact
384,prompt_no_prime,no_prime,the actor joined the actress .,the actress was joined by the actor .,The actor joined the actress .,active_exact
384,prompt_filler,filler,the actor joined the actress .,the actress was joined by the actor .,The actor was hit by the actress .,other
385,prompt_active,active,the actress joins the adult .,the adult is joined by the actress .,The actress joined the adult .,active_structural
385,prompt_passive,passive,the actress joins the adult .,the adult is joined by the actress .,The adult was joined by the actress .,passive_structural
385,prompt_no_prime,no_prime,the actress joins the adult .,the adult is joined by the actress .,The adult was involved in a joining event with the actress .,other
385,prompt_filler,filler,the actress joins the adult .,the adult is joined by the actress .,The actress joined the adult .,active_structural
386,prompt_active,active,an adult joined an attorney .,an attorney was joined by an adult .,The adult joined the attorney .,active_structural
386,prompt_passive,passive,an adult joined an attorney .,an attorney was joined by an adult .,The attorney is joined by the adult .,passive_structural
386,prompt_no_prime,no_prime,an adult joined an attorney .,an attorney was joined by an adult .,The adult was joined with the attorney .,active_structural
386,prompt_filler,filler,an adult joined an attorney .,an attorney was joined by an adult .,The notebook was signed .,other
387,prompt_active,active,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney joined the aunt .,active_structural
387,prompt_passive,passive,an attorney joins an aunt .,an aunt is joined by an attorney .,The aunt was joined by the attorney .,passive_structural
387,prompt_no_prime,no_prime,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney joined the aunt .,active_structural
387,prompt_filler,filler,an attorney joins an aunt .,an aunt is joined by an attorney .,The attorney was sued .,other
388,prompt_active,active,the aunt joined the author .,the author was joined by the aunt .,The aunt joined the author .,active_exact
388,prompt_passive,passive,the aunt joined the author .,the author was joined by the aunt .,The author is joined by the aunt .,passive_structural
