item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
56,role_labeled,passive,the pnesillom was vragafmured by the skozemdil .,the buddy forgives the company .,the company is forgiven by the buddy .,buddy,company,forgives,forgiven,"Prime sentence: the pnesillom was vragafmured by the skozemdil .
Event roles: AGENT=buddy; PATIENT=company; VERB=forgives/forgiven
Sentence: the",-9.368265151977539,-5.375271797180176,3.9929933547973633,passive
57,word_list,active,the zraduldil zrazemgors the kvetorfin .,a worker carries a cup .,a cup is carried by a worker .,worker,cup,carries,carried,"Prime sentence: the zraduldil zrazemgors the kvetorfin .
Use these words in one sentence: worker, cup, carries/carried
Sentence: the",-5.054078578948975,-6.328084468841553,-1.2740058898925781,active
57,word_list,passive,the kvetorfin is zrazemgored by the zraduldil .,a worker carries a cup .,a cup is carried by a worker .,worker,cup,carries,carried,"Prime sentence: the kvetorfin is zrazemgored by the zraduldil .
Use these words in one sentence: worker, cup, carries/carried
Sentence: the",-3.4270968437194824,-4.492995738983154,-1.0658988952636719,active
57,role_labeled,active,the zraduldil zrazemgors the kvetorfin .,a worker carries a cup .,a cup is carried by a worker .,worker,cup,carries,carried,"Prime sentence: the zraduldil zrazemgors the kvetorfin .
Event roles: AGENT=worker; PATIENT=cup; VERB=carries/carried
Sentence: the",-8.475854873657227,-6.144595146179199,2.3312597274780273,passive
57,role_labeled,passive,the kvetorfin is zrazemgored by the zraduldil .,a worker carries a cup .,a cup is carried by a worker .,worker,cup,carries,carried,"Prime sentence: the kvetorfin is zrazemgored by the zraduldil .
Event roles: AGENT=worker; PATIENT=cup; VERB=carries/carried
Sentence: the",-5.142465591430664,-4.151789665222168,0.9906759262084961,passive
58,word_list,active,the mnikudpav zlorukruded the smenelsel .,a singer removes a coat .,a coat is removed by a singer .,singer,coat,removes,removed,"Prime sentence: the mnikudpav zlorukruded the smenelsel .
Use these words in one sentence: singer, coat, removes/removed
Sentence: the",-4.879801273345947,-9.443246841430664,-4.563445568084717,active
58,word_list,passive,the smenelsel was zlorukruded by the mnikudpav .,a singer removes a coat .,a coat is removed by a singer .,singer,coat,removes,removed,"Prime sentence: the smenelsel was zlorukruded by the mnikudpav .
Use these words in one sentence: singer, coat, removes/removed
Sentence: the",-3.7911858558654785,-6.5434770584106445,-2.752291202545166,active
58,role_labeled,active,the mnikudpav zlorukruded the smenelsel .,a singer removes a coat .,a coat is removed by a singer .,singer,coat,removes,removed,"Prime sentence: the mnikudpav zlorukruded the smenelsel .
Event roles: AGENT=singer; PATIENT=coat; VERB=removes/removed
Sentence: the",-6.359004974365234,-9.579853057861328,-3.2208480834960938,active
58,role_labeled,passive,the smenelsel was zlorukruded by the mnikudpav .,a singer removes a coat .,a coat is removed by a singer .,singer,coat,removes,removed,"Prime sentence: the smenelsel was zlorukruded by the mnikudpav .
Event roles: AGENT=singer; PATIENT=coat; VERB=removes/removed
Sentence: the",-4.9092254638671875,-6.833318710327148,-1.924093246459961,active
59,word_list,active,a smesilrab mnilodkeded a frapemsim .,a chief selected a mayor .,a mayor was selected by a chief .,chief,mayor,selected,selected,"Prime sentence: a smesilrab mnilodkeded a frapemsim .
Use these words in one sentence: chief, mayor, selected
Sentence: the",-1.7944509983062744,-3.6972806453704834,-1.902829647064209,active
59,word_list,passive,a frapemsim was mnilodkeded by a smesilrab .,a chief selected a mayor .,a mayor was selected by a chief .,chief,mayor,selected,selected,"Prime sentence: a frapemsim was mnilodkeded by a smesilrab .
Use these words in one sentence: chief, mayor, selected
Sentence: the",-2.5879156589508057,-3.468022584915161,-0.8801069259643555,active
59,role_labeled,active,a smesilrab mnilodkeded a frapemsim .,a chief selected a mayor .,a mayor was selected by a chief .,chief,mayor,selected,selected,"Prime sentence: a smesilrab mnilodkeded a frapemsim .
Event roles: AGENT=chief; PATIENT=mayor; VERB=selected
Sentence: the",-3.864736557006836,-4.585784435272217,-0.7210478782653809,active
59,role_labeled,passive,a frapemsim was mnilodkeded by a smesilrab .,a chief selected a mayor .,a mayor was selected by a chief .,chief,mayor,selected,selected,"Prime sentence: a frapemsim was mnilodkeded by a smesilrab .
Event roles: AGENT=chief; PATIENT=mayor; VERB=selected
Sentence: the",-4.282456398010254,-4.273855209350586,0.008601188659667969,passive
60,word_list,active,the fradulvek drupemzired the smevakkul .,the lawyer embraced the woman .,the woman was embraced by the lawyer .,lawyer,woman,embraced,embraced,"Prime sentence: the fradulvek drupemzired the smevakkul .
Use these words in one sentence: lawyer, woman, embraced
Sentence: the",-3.83020281791687,-5.661048889160156,-1.8308460712432861,active
60,word_list,passive,the smevakkul was drupemzired by the fradulvek .,the lawyer embraced the woman .,the woman was embraced by the lawyer .,lawyer,woman,embraced,embraced,"Prime sentence: the smevakkul was drupemzired by the fradulvek .
Use these words in one sentence: lawyer, woman, embraced
Sentence: the",-3.429717779159546,-5.078522682189941,-1.6488049030303955,active
60,role_labeled,active,the fradulvek drupemzired the smevakkul .,the lawyer embraced the woman .,the woman was embraced by the lawyer .,lawyer,woman,embraced,embraced,"Prime sentence: the fradulvek drupemzired the smevakkul .
Event roles: AGENT=lawyer; PATIENT=woman; VERB=embraced
Sentence: the",-6.119292736053467,-5.510839462280273,0.6084532737731934,passive
60,role_labeled,passive,the smevakkul was drupemzired by the fradulvek .,the lawyer embraced the woman .,the woman was embraced by the lawyer .,lawyer,woman,embraced,embraced,"Prime sentence: the smevakkul was drupemzired by the fradulvek .
Event roles: AGENT=lawyer; PATIENT=woman; VERB=embraced
Sentence: the",-5.308192729949951,-4.263101100921631,1.0450916290283203,passive
61,word_list,active,a smevakrab zrarukloms a grisortas .,a cousin broke a machine .,a machine was broken by a cousin .,cousin,machine,broke,broken,"Prime sentence: a smevakrab zrarukloms a grisortas .
Use these words in one sentence: cousin, machine, broke/broken
Sentence: the",-5.873940467834473,-5.087857246398926,0.7860832214355469,passive
61,word_list,passive,a grisortas is zraruklomed by a smevakrab .,a cousin broke a machine .,a machine was broken by a cousin .,cousin,machine,broke,broken,"Prime sentence: a grisortas is zraruklomed by a smevakrab .
Use these words in one sentence: cousin, machine, broke/broken
Sentence: the",-5.040516376495361,-4.859871864318848,0.18064451217651367,passive
61,role_labeled,active,a smevakrab zrarukloms a grisortas .,a cousin broke a machine .,a machine was broken by a cousin .,cousin,machine,broke,broken,"Prime sentence: a smevakrab zrarukloms a grisortas .
Event roles: AGENT=cousin; PATIENT=machine; VERB=broke/broken
Sentence: the",-8.368179321289062,-4.709414005279541,3.6587653160095215,passive
61,role_labeled,passive,a grisortas is zraruklomed by a smevakrab .,a cousin broke a machine .,a machine was broken by a cousin .,cousin,machine,broke,broken,"Prime sentence: a grisortas is zraruklomed by a smevakrab .
Event roles: AGENT=cousin; PATIENT=machine; VERB=broke/broken
Sentence: the",-7.528838157653809,-4.9650726318359375,2.563765525817871,passive
62,word_list,active,the brikudtas vregafvols the tlunelsel .,a prince hurts a company .,a company is hurt by a prince .,prince,company,hurts,hurt,"Prime sentence: the brikudtas vregafvols the tlunelsel .
Use these words in one sentence: prince, company, hurts/hurt
Sentence: the",-4.694858551025391,-7.437868118286133,-2.743009567260742,active
62,word_list,passive,the tlunelsel is vregafvoled by the brikudtas .,a prince hurts a company .,a company is hurt by a prince .,prince,company,hurts,hurt,"Prime sentence: the tlunelsel is vregafvoled by the brikudtas .
Use these words in one sentence: prince, company, hurts/hurt
Sentence: the",-3.636200428009033,-6.075580596923828,-2.439380168914795,active
62,role_labeled,active,the brikudtas vregafvols the tlunelsel .,a prince hurts a company .,a company is hurt by a prince .,prince,company,hurts,hurt,"Prime sentence: the brikudtas vregafvols the tlunelsel .
Event roles: AGENT=prince; PATIENT=company; VERB=hurts/hurt
Sentence: the",-6.078493118286133,-6.89630651473999,-0.8178133964538574,active
62,role_labeled,passive,the tlunelsel is vregafvoled by the brikudtas .,a prince hurts a company .,a company is hurt by a prince .,prince,company,hurts,hurt,"Prime sentence: the tlunelsel is vregafvoled by the brikudtas .
Event roles: AGENT=prince; PATIENT=company; VERB=hurts/hurt
Sentence: the",-4.890254020690918,-4.965717792510986,-0.07546377182006836,active
63,word_list,active,the druvarmur smevarbaved the drufimzom .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: the druvarmur smevarbaved the drufimzom .
Use these words in one sentence: actress, button, raises/raised
Sentence: the",-4.384963035583496,-6.06268310546875,-1.677720069885254,active
63,word_list,passive,the drufimzom was smevarbaved by the druvarmur .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: the drufimzom was smevarbaved by the druvarmur .
Use these words in one sentence: actress, button, raises/raised
Sentence: the",-4.548384189605713,-6.049378395080566,-1.5009942054748535,active
63,role_labeled,active,the druvarmur smevarbaved the drufimzom .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: the druvarmur smevarbaved the drufimzom .
Event roles: AGENT=actress; PATIENT=button; VERB=raises/raised
Sentence: the",-7.9646759033203125,-8.122635841369629,-0.1579599380493164,active
63,role_labeled,passive,the drufimzom was smevarbaved by the druvarmur .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: the drufimzom was smevarbaved by the druvarmur .
Event roles: AGENT=actress; PATIENT=button; VERB=raises/raised
Sentence: the",-7.614027500152588,-7.3151631355285645,0.29886436462402344,passive
64,word_list,active,the pnesillom grizebbaved the kveruknef .,a girl carries a cigarette .,a cigarette is carried by a girl .,girl,cigarette,carries,carried,"Prime sentence: the pnesillom grizebbaved the kveruknef .
Use these words in one sentence: girl, cigarette, carries/carried
Sentence: the",-6.446157455444336,-9.57961654663086,-3.1334590911865234,active
64,word_list,passive,the kveruknef was grizebbaved by the pnesillom .,a girl carries a cigarette .,a cigarette is carried by a girl .,girl,cigarette,carries,carried,"Prime sentence: the kveruknef was grizebbaved by the pnesillom .
Use these words in one sentence: girl, cigarette, carries/carried
Sentence: the",-5.861361980438232,-9.302515983581543,-3.4411540031433105,active
64,role_labeled,active,the pnesillom grizebbaved the kveruknef .,a girl carries a cigarette .,a cigarette is carried by a girl .,girl,cigarette,carries,carried,"Prime sentence: the pnesillom grizebbaved the kveruknef .
Event roles: AGENT=girl; PATIENT=cigarette; VERB=carries/carried
Sentence: the",-7.033791542053223,-9.462789535522461,-2.4289979934692383,active
64,role_labeled,passive,the kveruknef was grizebbaved by the pnesillom .,a girl carries a cigarette .,a cigarette is carried by a girl .,girl,cigarette,carries,carried,"Prime sentence: the kveruknef was grizebbaved by the pnesillom .
Event roles: AGENT=girl; PATIENT=cigarette; VERB=carries/carried
Sentence: the",-5.9272847175598145,-8.421961784362793,-2.4946770668029785,active
65,word_list,active,a vrepimpav skotafruds a frasorgor .,the hero caught the flower .,the flower was caught by the hero .,hero,flower,caught,caught,"Prime sentence: a vrepimpav skotafruds a frasorgor .
Use these words in one sentence: hero, flower, caught
Sentence: the",-2.945753335952759,-4.822162628173828,-1.8764092922210693,active
65,word_list,passive,a frasorgor is skotafruded by a vrepimpav .,the hero caught the flower .,the flower was caught by the hero .,hero,flower,caught,caught,"Prime sentence: a frasorgor is skotafruded by a vrepimpav .
Use these words in one sentence: hero, flower, caught
Sentence: the",-3.114774703979492,-4.711375713348389,-1.5966010093688965,active
65,role_labeled,active,a vrepimpav skotafruds a frasorgor .,the hero caught the flower .,the flower was caught by the hero .,hero,flower,caught,caught,"Prime sentence: a vrepimpav skotafruds a frasorgor .
Event roles: AGENT=hero; PATIENT=flower; VERB=caught
Sentence: the",-4.727143287658691,-4.4112749099731445,0.3158683776855469,passive
65,role_labeled,passive,a frasorgor is skotafruded by a vrepimpav .,the hero caught the flower .,the flower was caught by the hero .,hero,flower,caught,caught,"Prime sentence: a frasorgor is skotafruded by a vrepimpav .
Event roles: AGENT=hero; PATIENT=flower; VERB=caught
Sentence: the",-4.860831260681152,-4.779614448547363,0.08121681213378906,passive
66,word_list,active,the brisilsel kvesornefs the frasorgor .,a reader joined an army .,an army was joined by a reader .,reader,army,joined,joined,"Prime sentence: the brisilsel kvesornefs the frasorgor .
Use these words in one sentence: reader, army, joined
Sentence: the",-4.232565879821777,-5.477086067199707,-1.2445201873779297,active
66,word_list,passive,the frasorgor is kvesornefed by the brisilsel .,a reader joined an army .,an army was joined by a reader .,reader,army,joined,joined,"Prime sentence: the frasorgor is kvesornefed by the brisilsel .
Use these words in one sentence: reader, army, joined
Sentence: the",-3.862186908721924,-4.358999729156494,-0.4968128204345703,active
