item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
272,prompt_passive,passive,a nurse hurries an opponent .,an opponent is hurried by a nurse .,The opponent was hurrying .,the opponent was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a punching event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""An attorney is punched by an adult.""

There was a hurrying event involving a nurse and an opponent.
The one who did it was a nurse.
The one it happened to was an opponent.

Bridget asked, ""What happened?""
Mary answered, ""The"," opponent was hurrying.""

There was a hitting event involving a nurse and a judge.
The one who did it was a"
273,prompt_filler,filler,a president washes a priest .,a priest is washed by a president .,The president was washed .,the president was washed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a washing event involving a president and a priest.
The one who did it was a president.
The one it happened to was a priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," president was washed.""

Bridget asked, ""What happened to the priest?""
Mary answered, ""The priest was washed"
275,prompt_no_demo,no_demo,a cousin helps a daughter .,a daughter is helped by a cousin .,The one who did it was a cousin .,the one who did it was a cousin .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a helping event involving a cousin and a daughter.
The one who did it was a cousin.
The one it happened to was a daughter.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a cousin.""
Bridget asked, ""What happened to the one who did it?""
Mary"
276,prompt_filler,filler,a mother protects a nurse .,a nurse is protected by a mother .,The nurse was taken care of .,the nurse was taken care of .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tourist wandered through the plaza.""

There was a protecting event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was taken care of.""

The tourist wandered through the plaza.
The nurse was taken care of.
The mother was protecting"
277,prompt_no_demo,no_demo,a chief bothers a child .,a child is bothered by a chief .,The chief was angry with the child .,the chief was angry with the child .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a bothering event involving a chief and a child.
The one who did it was a chief.
The one it happened to was a child.

Bridget asked, ""What happened?""
Mary answered, ""The",chief was angry with the child. He was angry because the child had taken a toy from the chief's daughter. The
278,prompt_no_demo,no_demo,a worker comforts a writer .,a writer is comforted by a worker .,The worker did it .,the worker did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a comforting event involving a worker and a writer.
The one who did it was a worker.
The one it happened to was a writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker did it. The writer was hurt.""

Bridget asked, ""Who did it?""
Mary answered, ""The"
278,prompt_filler,filler,a worker comforts a writer .,a writer is comforted by a worker .,The writer was comforted .,the writer was comforted .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a comforting event involving a worker and a writer.
The one who did it was a worker.
The one it happened to was a writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," writer was comforted.""

The worker did something to the writer.
The worker did something to the writer that made the writer"
279,prompt_filler,filler,a daughter kills a doctor .,a doctor is killed by a daughter .,The doctor was killed .,the doctor was killed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a killing event involving a daughter and a doctor.
The one who did it was a daughter.
The one it happened to was a doctor.

Bridget asked, ""What happened?""
Mary answered, ""The"," doctor was killed.""

The doctor was a man.
The daughter was a woman.

Bridget asked, ""What happened"
280,prompt_filler,filler,a candidate protects a captain .,a captain is protected by a candidate .,The candidate was elected captain .,the candidate was elected captain .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a protecting event involving a candidate and a captain.
The one who did it was a candidate.
The one it happened to was a captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," candidate was elected captain.""

The candidate was a captain.
The captain was a candidate.
The captain was elected captain.
The"
281,prompt_no_demo,no_demo,an actress drags an adult .,an adult is dragged by an actress .,The actress was involved in a dragging event .,the actress was involved in a dragging event .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a dragging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress was involved in a dragging event.""
Bridget asked, ""What was the event?""
Mary answered, ""It"
281,prompt_filler,filler,an actress drags an adult .,an adult is dragged by an actress .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a dragging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

The dragging event happened to the adult.
The dragging event was done by the actress.

B"
284,prompt_passive,passive,a captain hurries a champion .,a champion is hurried by a captain .,The champion is hurrying .,the champion is hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a carrying event involving a reader and a scientist.
The one who did it was a reader.
The one it happened to was a scientist.

Bridget asked, ""What happened?""
Mary answered, ""A scientist is carried by a reader.""

There was a hurrying event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The"," champion is hurrying.""

There was a running event involving a captain and a champion.
The one who did it was a"
284,prompt_filler,filler,a captain hurries a champion .,a champion is hurried by a captain .,The captain waited beside the harbor .,the captain waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a hurrying event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain waited beside the harbor.""

The captain waited beside the harbor.
The champion was waiting beside the harbor.
The captain waited"
