condition,prompt,alpha,direction_type,random_id,group,prob_mass
human_ambiguous,The doctor,0.25,random,10,Active Entry (Main Verbs),0.002142038196325302
human_ambiguous,The doctor,0.25,random,10,Unrelated (Control),0.004553359467536211
human_ambiguous,The soldier,0.25,random,10,Passive Entry (Auxiliaries),0.1269630789756775
human_ambiguous,The soldier,0.25,random,10,Active Entry (Main Verbs),0.005025849677622318
human_ambiguous,The soldier,0.25,random,10,Unrelated (Control),0.008774248883128166
human_ambiguous,The girl,0.25,random,11,Passive Entry (Auxiliaries),0.1602330207824707
human_ambiguous,The girl,0.25,random,11,Active Entry (Main Verbs),0.005269954912364483
human_ambiguous,The girl,0.25,random,11,Unrelated (Control),0.0057130539789795876
human_ambiguous,The teacher,0.25,random,11,Passive Entry (Auxiliaries),0.11879846453666687
human_ambiguous,The teacher,0.25,random,11,Active Entry (Main Verbs),0.0018912027589976788
human_ambiguous,The teacher,0.25,random,11,Unrelated (Control),0.0026625541504472494
human_ambiguous,The doctor,0.25,random,11,Passive Entry (Auxiliaries),0.0743110179901123
human_ambiguous,The doctor,0.25,random,11,Active Entry (Main Verbs),0.002192614134401083
human_ambiguous,The doctor,0.25,random,11,Unrelated (Control),0.003812102135270834
human_ambiguous,The soldier,0.25,random,11,Passive Entry (Auxiliaries),0.13444840908050537
human_ambiguous,The soldier,0.25,random,11,Active Entry (Main Verbs),0.005557551514357328
human_ambiguous,The soldier,0.25,random,11,Unrelated (Control),0.008048600517213345
human_ambiguous,The girl,0.25,random,12,Passive Entry (Auxiliaries),0.193959578871727
human_ambiguous,The girl,0.25,random,12,Active Entry (Main Verbs),0.004502099007368088
human_ambiguous,The girl,0.25,random,12,Unrelated (Control),0.005452349316328764
human_ambiguous,The teacher,0.25,random,12,Passive Entry (Auxiliaries),0.12442195415496826
human_ambiguous,The teacher,0.25,random,12,Active Entry (Main Verbs),0.0018660982605069876
human_ambiguous,The teacher,0.25,random,12,Unrelated (Control),0.002831666963174939
human_ambiguous,The doctor,0.25,random,12,Passive Entry (Auxiliaries),0.07429059594869614
human_ambiguous,The doctor,0.25,random,12,Active Entry (Main Verbs),0.0025781593285501003
human_ambiguous,The doctor,0.25,random,12,Unrelated (Control),0.005131926853209734
human_ambiguous,The soldier,0.25,random,12,Passive Entry (Auxiliaries),0.14166434109210968
human_ambiguous,The soldier,0.25,random,12,Active Entry (Main Verbs),0.004442766308784485
human_ambiguous,The soldier,0.25,random,12,Unrelated (Control),0.00947645679116249
human_ambiguous,The girl,0.25,random,13,Passive Entry (Auxiliaries),0.15687060356140137
human_ambiguous,The girl,0.25,random,13,Active Entry (Main Verbs),0.005256016738712788
human_ambiguous,The girl,0.25,random,13,Unrelated (Control),0.005459102801978588
human_ambiguous,The teacher,0.25,random,13,Passive Entry (Auxiliaries),0.11872229725122452
human_ambiguous,The teacher,0.25,random,13,Active Entry (Main Verbs),0.00185746094211936
human_ambiguous,The teacher,0.25,random,13,Unrelated (Control),0.0028700525872409344
human_ambiguous,The doctor,0.25,random,13,Passive Entry (Auxiliaries),0.0812256708741188
human_ambiguous,The doctor,0.25,random,13,Active Entry (Main Verbs),0.002144688041880727
human_ambiguous,The doctor,0.25,random,13,Unrelated (Control),0.00406645005568862
human_ambiguous,The soldier,0.25,random,13,Passive Entry (Auxiliaries),0.12370208650827408
human_ambiguous,The soldier,0.25,random,13,Active Entry (Main Verbs),0.005669276230037212
human_ambiguous,The soldier,0.25,random,13,Unrelated (Control),0.007093697786331177
human_ambiguous,The girl,0.25,random,14,Passive Entry (Auxiliaries),0.15837591886520386
human_ambiguous,The girl,0.25,random,14,Active Entry (Main Verbs),0.004553599748760462
human_ambiguous,The girl,0.25,random,14,Unrelated (Control),0.005899717565625906
human_ambiguous,The teacher,0.25,random,14,Passive Entry (Auxiliaries),0.11795498430728912
human_ambiguous,The teacher,0.25,random,14,Active Entry (Main Verbs),0.0017526394221931696
human_ambiguous,The teacher,0.25,random,14,Unrelated (Control),0.00266646477393806
human_ambiguous,The doctor,0.25,random,14,Passive Entry (Auxiliaries),0.0752270519733429
human_ambiguous,The doctor,0.25,random,14,Active Entry (Main Verbs),0.0018040771828964353
human_ambiguous,The doctor,0.25,random,14,Unrelated (Control),0.005195656791329384
human_ambiguous,The soldier,0.25,random,14,Passive Entry (Auxiliaries),0.1445946842432022
human_ambiguous,The soldier,0.25,random,14,Active Entry (Main Verbs),0.004289733245968819
human_ambiguous,The soldier,0.25,random,14,Unrelated (Control),0.009602939710021019
human_ambiguous,The girl,0.25,random,15,Passive Entry (Auxiliaries),0.14105716347694397
human_ambiguous,The girl,0.25,random,15,Active Entry (Main Verbs),0.0048917364329099655
human_ambiguous,The girl,0.25,random,15,Unrelated (Control),0.00599340396001935
human_ambiguous,The teacher,0.25,random,15,Passive Entry (Auxiliaries),0.11177700012922287
human_ambiguous,The teacher,0.25,random,15,Active Entry (Main Verbs),0.001668440643697977
human_ambiguous,The teacher,0.25,random,15,Unrelated (Control),0.00257697980850935
human_ambiguous,The doctor,0.25,random,15,Passive Entry (Auxiliaries),0.0744159147143364
human_ambiguous,The doctor,0.25,random,15,Active Entry (Main Verbs),0.0016310694627463818
human_ambiguous,The doctor,0.25,random,15,Unrelated (Control),0.003849973203614354
human_ambiguous,The soldier,0.25,random,15,Passive Entry (Auxiliaries),0.12502090632915497
human_ambiguous,The soldier,0.25,random,15,Active Entry (Main Verbs),0.004942389205098152
human_ambiguous,The soldier,0.25,random,15,Unrelated (Control),0.00687787402421236
human_ambiguous,The girl,0.25,random,16,Passive Entry (Auxiliaries),0.17852725088596344
human_ambiguous,The girl,0.25,random,16,Active Entry (Main Verbs),0.005422709044069052
human_ambiguous,The girl,0.25,random,16,Unrelated (Control),0.006641010753810406
human_ambiguous,The teacher,0.25,random,16,Passive Entry (Auxiliaries),0.1276719719171524
human_ambiguous,The teacher,0.25,random,16,Active Entry (Main Verbs),0.00197119964286685
human_ambiguous,The teacher,0.25,random,16,Unrelated (Control),0.0029024723917245865
human_ambiguous,The doctor,0.25,random,16,Passive Entry (Auxiliaries),0.0809774398803711
human_ambiguous,The doctor,0.25,random,16,Active Entry (Main Verbs),0.0022167556453496218
human_ambiguous,The doctor,0.25,random,16,Unrelated (Control),0.005146760493516922
human_ambiguous,The soldier,0.25,random,16,Passive Entry (Auxiliaries),0.16241109371185303
human_ambiguous,The soldier,0.25,random,16,Active Entry (Main Verbs),0.005696466192603111
human_ambiguous,The soldier,0.25,random,16,Unrelated (Control),0.008271167986094952
human_ambiguous,The girl,0.25,random,17,Passive Entry (Auxiliaries),0.15238147974014282
human_ambiguous,The girl,0.25,random,17,Active Entry (Main Verbs),0.005460239946842194
human_ambiguous,The girl,0.25,random,17,Unrelated (Control),0.007412245497107506
human_ambiguous,The teacher,0.25,random,17,Passive Entry (Auxiliaries),0.1064191684126854
human_ambiguous,The teacher,0.25,random,17,Active Entry (Main Verbs),0.0022067027166485786
human_ambiguous,The teacher,0.25,random,17,Unrelated (Control),0.0026615143287926912
human_ambiguous,The doctor,0.25,random,17,Passive Entry (Auxiliaries),0.07433872669935226
human_ambiguous,The doctor,0.25,random,17,Active Entry (Main Verbs),0.0027458001859486103
human_ambiguous,The doctor,0.25,random,17,Unrelated (Control),0.0049055190756917
human_ambiguous,The soldier,0.25,random,17,Passive Entry (Auxiliaries),0.11843473464250565
human_ambiguous,The soldier,0.25,random,17,Active Entry (Main Verbs),0.005697985645383596
human_ambiguous,The soldier,0.25,random,17,Unrelated (Control),0.009285184554755688
human_ambiguous,The girl,0.25,random,18,Passive Entry (Auxiliaries),0.14290796220302582
human_ambiguous,The girl,0.25,random,18,Active Entry (Main Verbs),0.00526075903326273
human_ambiguous,The girl,0.25,random,18,Unrelated (Control),0.00553967896848917
human_ambiguous,The teacher,0.25,random,18,Passive Entry (Auxiliaries),0.11467207223176956
human_ambiguous,The teacher,0.25,random,18,Active Entry (Main Verbs),0.001940218498930335
human_ambiguous,The teacher,0.25,random,18,Unrelated (Control),0.002592736855149269
human_ambiguous,The doctor,0.25,random,18,Passive Entry (Auxiliaries),0.08192212879657745
human_ambiguous,The doctor,0.25,random,18,Active Entry (Main Verbs),0.0017525529256090522
human_ambiguous,The doctor,0.25,random,18,Unrelated (Control),0.005043002311140299
human_ambiguous,The soldier,0.25,random,18,Passive Entry (Auxiliaries),0.13293886184692383
human_ambiguous,The soldier,0.25,random,18,Active Entry (Main Verbs),0.004745732992887497
human_ambiguous,The soldier,0.25,random,18,Unrelated (Control),0.00779891200363636
human_ambiguous,The girl,0.25,random,19,Passive Entry (Auxiliaries),0.12392666935920715
human_ambiguous,The girl,0.25,random,19,Active Entry (Main Verbs),0.006603345274925232
human_ambiguous,The girl,0.25,random,19,Unrelated (Control),0.008918298408389091
human_ambiguous,The teacher,0.25,random,19,Passive Entry (Auxiliaries),0.11418051272630692
human_ambiguous,The teacher,0.25,random,19,Active Entry (Main Verbs),0.0023029667790979147
human_ambiguous,The teacher,0.25,random,19,Unrelated (Control),0.002831212477758527
human_ambiguous,The doctor,0.25,random,19,Passive Entry (Auxiliaries),0.08189892768859863
human_ambiguous,The doctor,0.25,random,19,Active Entry (Main Verbs),0.0025105131790041924
human_ambiguous,The doctor,0.25,random,19,Unrelated (Control),0.004648271016776562
human_ambiguous,The soldier,0.25,random,19,Passive Entry (Auxiliaries),0.10882636159658432
human_ambiguous,The soldier,0.25,random,19,Active Entry (Main Verbs),0.006187925115227699
human_ambiguous,The soldier,0.25,random,19,Unrelated (Control),0.010575756430625916
human_ambiguous,The girl,0.5,PC1,-1,Passive Entry (Auxiliaries),0.15553337335586548
human_ambiguous,The girl,0.5,PC1,-1,Active Entry (Main Verbs),0.004681795835494995
human_ambiguous,The girl,0.5,PC1,-1,Unrelated (Control),0.005631817504763603
human_ambiguous,The teacher,0.5,PC1,-1,Passive Entry (Auxiliaries),0.1064482107758522
human_ambiguous,The teacher,0.5,PC1,-1,Active Entry (Main Verbs),0.0016424960922449827
human_ambiguous,The teacher,0.5,PC1,-1,Unrelated (Control),0.002404223196208477
human_ambiguous,The doctor,0.5,PC1,-1,Passive Entry (Auxiliaries),0.10653751343488693
human_ambiguous,The doctor,0.5,PC1,-1,Active Entry (Main Verbs),0.002549363998696208
human_ambiguous,The doctor,0.5,PC1,-1,Unrelated (Control),0.005156292114406824
human_ambiguous,The soldier,0.5,PC1,-1,Passive Entry (Auxiliaries),0.11723969876766205
human_ambiguous,The soldier,0.5,PC1,-1,Active Entry (Main Verbs),0.003665361786261201
human_ambiguous,The soldier,0.5,PC1,-1,Unrelated (Control),0.006346094887703657
human_ambiguous,The girl,0.5,random,0,Passive Entry (Auxiliaries),0.11637602746486664
human_ambiguous,The girl,0.5,random,0,Active Entry (Main Verbs),0.0038132593035697937
human_ambiguous,The girl,0.5,random,0,Unrelated (Control),0.008828159421682358
human_ambiguous,The teacher,0.5,random,0,Passive Entry (Auxiliaries),0.09580228477716446
human_ambiguous,The teacher,0.5,random,0,Active Entry (Main Verbs),0.001982598565518856
human_ambiguous,The teacher,0.5,random,0,Unrelated (Control),0.003260265802964568
human_ambiguous,The doctor,0.5,random,0,Passive Entry (Auxiliaries),0.06571938842535019
human_ambiguous,The doctor,0.5,random,0,Active Entry (Main Verbs),0.002472654217854142
human_ambiguous,The doctor,0.5,random,0,Unrelated (Control),0.004350338131189346
human_ambiguous,The soldier,0.5,random,0,Passive Entry (Auxiliaries),0.1123078390955925
human_ambiguous,The soldier,0.5,random,0,Active Entry (Main Verbs),0.004681265912950039
human_ambiguous,The soldier,0.5,random,0,Unrelated (Control),0.010251331143081188
human_ambiguous,The girl,0.5,random,1,Passive Entry (Auxiliaries),0.15639622509479523
human_ambiguous,The girl,0.5,random,1,Active Entry (Main Verbs),0.003357450943440199
human_ambiguous,The girl,0.5,random,1,Unrelated (Control),0.010552691295742989
human_ambiguous,The teacher,0.5,random,1,Passive Entry (Auxiliaries),0.1395508497953415
human_ambiguous,The teacher,0.5,random,1,Active Entry (Main Verbs),0.0018564892234280705
human_ambiguous,The teacher,0.5,random,1,Unrelated (Control),0.003480894025415182
human_ambiguous,The doctor,0.5,random,1,Passive Entry (Auxiliaries),0.11346050351858139
human_ambiguous,The doctor,0.5,random,1,Active Entry (Main Verbs),0.002029638271778822
human_ambiguous,The doctor,0.5,random,1,Unrelated (Control),0.007626071572303772
human_ambiguous,The soldier,0.5,random,1,Passive Entry (Auxiliaries),0.15579268336296082
human_ambiguous,The soldier,0.5,random,1,Active Entry (Main Verbs),0.005324527621269226
human_ambiguous,The soldier,0.5,random,1,Unrelated (Control),0.009327036328613758
human_ambiguous,The girl,0.5,random,2,Passive Entry (Auxiliaries),0.16305670142173767
human_ambiguous,The girl,0.5,random,2,Active Entry (Main Verbs),0.0037430282682180405
human_ambiguous,The girl,0.5,random,2,Unrelated (Control),0.0065270899794995785
human_ambiguous,The teacher,0.5,random,2,Passive Entry (Auxiliaries),0.10226479172706604
human_ambiguous,The teacher,0.5,random,2,Active Entry (Main Verbs),0.001164373941719532
human_ambiguous,The teacher,0.5,random,2,Unrelated (Control),0.0028352909721434116
human_ambiguous,The doctor,0.5,random,2,Passive Entry (Auxiliaries),0.09880922734737396
human_ambiguous,The doctor,0.5,random,2,Active Entry (Main Verbs),0.0020068795420229435
human_ambiguous,The doctor,0.5,random,2,Unrelated (Control),0.005669941194355488
human_ambiguous,The soldier,0.5,random,2,Passive Entry (Auxiliaries),0.12439123541116714
human_ambiguous,The soldier,0.5,random,2,Active Entry (Main Verbs),0.003203598316758871
human_ambiguous,The soldier,0.5,random,2,Unrelated (Control),0.010265766642987728
human_ambiguous,The girl,0.5,random,3,Passive Entry (Auxiliaries),0.12355530261993408
human_ambiguous,The girl,0.5,random,3,Active Entry (Main Verbs),0.0037196825724095106
human_ambiguous,The girl,0.5,random,3,Unrelated (Control),0.00962117314338684
human_ambiguous,The teacher,0.5,random,3,Passive Entry (Auxiliaries),0.0963541641831398
human_ambiguous,The teacher,0.5,random,3,Active Entry (Main Verbs),0.001199179794639349
human_ambiguous,The teacher,0.5,random,3,Unrelated (Control),0.003051768522709608
human_ambiguous,The doctor,0.5,random,3,Passive Entry (Auxiliaries),0.08572809398174286
human_ambiguous,The doctor,0.5,random,3,Active Entry (Main Verbs),0.0019576321355998516
human_ambiguous,The doctor,0.5,random,3,Unrelated (Control),0.004577895160764456
human_ambiguous,The soldier,0.5,random,3,Passive Entry (Auxiliaries),0.1325693130493164
human_ambiguous,The soldier,0.5,random,3,Active Entry (Main Verbs),0.0035447371192276478
human_ambiguous,The soldier,0.5,random,3,Unrelated (Control),0.006105998996645212
human_ambiguous,The girl,0.5,random,4,Passive Entry (Auxiliaries),0.19933418929576874
human_ambiguous,The girl,0.5,random,4,Active Entry (Main Verbs),0.005484040826559067
human_ambiguous,The girl,0.5,random,4,Unrelated (Control),0.006554285064339638
human_ambiguous,The teacher,0.5,random,4,Passive Entry (Auxiliaries),0.12801292538642883
human_ambiguous,The teacher,0.5,random,4,Active Entry (Main Verbs),0.0018242797814309597
human_ambiguous,The teacher,0.5,random,4,Unrelated (Control),0.0027152355760335922
human_ambiguous,The doctor,0.5,random,4,Passive Entry (Auxiliaries),0.13777127861976624
human_ambiguous,The doctor,0.5,random,4,Active Entry (Main Verbs),0.0035633458755910397
human_ambiguous,The doctor,0.5,random,4,Unrelated (Control),0.002818824490532279
human_ambiguous,The soldier,0.5,random,4,Passive Entry (Auxiliaries),0.14591124653816223
human_ambiguous,The soldier,0.5,random,4,Active Entry (Main Verbs),0.004610693082213402
human_ambiguous,The soldier,0.5,random,4,Unrelated (Control),0.008374590426683426
human_ambiguous,The girl,0.5,random,5,Passive Entry (Auxiliaries),0.11884602159261703
human_ambiguous,The girl,0.5,random,5,Active Entry (Main Verbs),0.0028703822754323483
human_ambiguous,The girl,0.5,random,5,Unrelated (Control),0.006164635997265577
human_ambiguous,The teacher,0.5,random,5,Passive Entry (Auxiliaries),0.11491993069648743
human_ambiguous,The teacher,0.5,random,5,Active Entry (Main Verbs),0.0014201155863702297
human_ambiguous,The teacher,0.5,random,5,Unrelated (Control),0.002249152399599552
human_ambiguous,The doctor,0.5,random,5,Passive Entry (Auxiliaries),0.09287676215171814
human_ambiguous,The doctor,0.5,random,5,Active Entry (Main Verbs),0.0016719030681997538
human_ambiguous,The doctor,0.5,random,5,Unrelated (Control),0.004557191394269466
