item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
312,prompt_passive,passive,the student forgave the teacher .,the teacher was forgiven by the student .,The student forgave the teacher .,active_exact
312,prompt_no_prime,no_prime,the student forgave the teacher .,the teacher was forgiven by the student .,The student forgave the teacher .,active_exact
312,prompt_filler,filler,the student forgave the teacher .,the teacher was forgiven by the student .,The lantern glowed near sunset .,other
313,prompt_active,active,the teacher forgives the uncle .,the uncle is forgiven by the teacher .,The teacher forgave the uncle .,other
313,prompt_passive,passive,the teacher forgives the uncle .,the uncle is forgiven by the teacher .,The teacher forgave the uncle .,other
313,prompt_no_prime,no_prime,the teacher forgives the uncle .,the uncle is forgiven by the teacher .,The teacher hit the uncle .,other
313,prompt_filler,filler,the teacher forgives the uncle .,the uncle is forgiven by the teacher .,The teacher forgave the uncle .,other
314,prompt_active,active,an uncle forgave a wife .,a wife was forgiven by an uncle .,The uncle forgave the wife .,active_structural
314,prompt_passive,passive,an uncle forgave a wife .,a wife was forgiven by an uncle .,The wife is forgave by the uncle .,passive_structural
314,prompt_no_prime,no_prime,an uncle forgave a wife .,a wife was forgiven by an uncle .,The uncle forgave the wife .,active_structural
314,prompt_filler,filler,an uncle forgave a wife .,a wife was forgiven by an uncle .,The uncle forgave the wife .,active_structural
315,prompt_active,active,a wife forgives a winner .,a winner is forgiven by a wife .,The wife forgave the winner .,other
315,prompt_passive,passive,a wife forgives a winner .,a winner is forgiven by a wife .,The winner was forgiven by the wife .,passive_structural
315,prompt_no_prime,no_prime,a wife forgives a winner .,a winner is forgiven by a wife .,The winner was so happy that he forgot to thank me for the dinner he had just eaten .,other
315,prompt_filler,filler,a wife forgives a winner .,a winner is forgiven by a wife .,The window rattled during the storm .,other
316,prompt_active,active,the winner forgave the woman .,the woman was forgiven by the winner .,The winner forgave the woman .,active_exact
316,prompt_passive,passive,the winner forgave the woman .,the woman was forgiven by the winner .,The woman is forgave by the winner .,passive_structural
316,prompt_no_prime,no_prime,the winner forgave the woman .,the woman was forgiven by the winner .,The winner forgave me .,other
316,prompt_filler,filler,the winner forgave the woman .,the woman was forgiven by the winner .,The winner forgave the woman .,active_exact
317,prompt_active,active,the woman forgives the worker .,the worker is forgiven by the woman .,The worker forgave the woman .,other
317,prompt_passive,passive,the woman forgives the worker .,the worker is forgiven by the woman .,The worker was forgiven by the woman .,passive_structural
317,prompt_no_prime,no_prime,the woman forgives the worker .,the worker is forgiven by the woman .,"The woman was angry at me, so I told her to go away .",other
317,prompt_filler,filler,the woman forgives the worker .,the worker is forgiven by the woman .,The painter waited near the doorway .,other
318,prompt_active,active,a worker forgave a writer .,a writer was forgiven by a worker .,The worker forgave the writer .,active_structural
318,prompt_passive,passive,a worker forgave a writer .,a writer was forgiven by a worker .,The writer is forgiven by the worker .,passive_structural
318,prompt_no_prime,no_prime,a worker forgave a writer .,a writer was forgiven by a worker .,The worker forgave me .,other
318,prompt_filler,filler,a worker forgave a writer .,a writer was forgiven by a worker .,The engine cooled before dawn .,other
319,prompt_active,active,a writer forgives an actor .,an actor is forgiven by a writer .,The actor forgave the writer .,other
319,prompt_passive,passive,a writer forgives an actor .,an actor is forgiven by a writer .,The actor forgave the writer .,other
319,prompt_no_prime,no_prime,a writer forgives an actor .,an actor is forgiven by a writer .,"The writer was in a forgiving mood, so he forgave the actor for something he did .",other
319,prompt_filler,filler,a writer forgives an actor .,an actor is forgiven by a writer .,The market opened after sunrise .,other
320,prompt_active,active,the actor hurt the actress .,the actress was hurt by the actor .,The actor hurts the actress .,active_structural
320,prompt_passive,passive,the actor hurt the actress .,the actress was hurt by the actor .,The actor hurts the actress .,active_structural
320,prompt_no_prime,no_prime,the actor hurt the actress .,the actress was hurt by the actor .,The actor hit the actress .,other
320,prompt_filler,filler,the actor hurt the actress .,the actress was hurt by the actor .,The blanket dried on the line .,other
321,prompt_active,active,the actress hurts the adult .,the adult is hurt by the actress .,The actress hurt the adult .,active_structural
321,prompt_passive,passive,the actress hurts the adult .,the adult is hurt by the actress .,The actress hurt the adult .,active_structural
321,prompt_no_prime,no_prime,the actress hurts the adult .,the adult is hurt by the actress .,The adult was hurt by the actress .,passive_structural
321,prompt_filler,filler,the actress hurts the adult .,the adult is hurt by the actress .,The planet shimmered above the valley .,other
322,prompt_active,active,an adult hurt an attorney .,an attorney was hurt by an adult .,The adult hurts the attorney .,active_structural
322,prompt_passive,passive,an adult hurt an attorney .,an attorney was hurt by an adult .,The attorney is hurt by the adult .,passive_structural
322,prompt_no_prime,no_prime,an adult hurt an attorney .,an attorney was hurt by an adult .,The one who did it was an adult .,other
322,prompt_filler,filler,an adult hurt an attorney .,an attorney was hurt by an adult .,The attorney laughed during breakfast .,other
323,prompt_active,active,an attorney hurts an aunt .,an aunt is hurt by an attorney .,The attorney hurt the aunt .,active_structural
323,prompt_passive,passive,an attorney hurts an aunt .,an aunt is hurt by an attorney .,The aunt was hurt by the attorney .,passive_structural
323,prompt_no_prime,no_prime,an attorney hurts an aunt .,an aunt is hurt by an attorney .,The attorney did it to the aunt .,other
323,prompt_filler,filler,an attorney hurts an aunt .,an aunt is hurt by an attorney .,The signal flickered across the screen .,other
324,prompt_active,active,the aunt hurt the author .,the author was hurt by the aunt .,The aunt hurts the author .,active_structural
324,prompt_passive,passive,the aunt hurt the author .,the author was hurt by the aunt .,The author is hurt by the aunt .,passive_structural
324,prompt_no_prime,no_prime,the aunt hurt the author .,the author was hurt by the aunt .,The aunt hurt me .,other
324,prompt_filler,filler,the aunt hurt the author .,the author was hurt by the aunt .,The aunt hurt the author .,active_exact
325,prompt_active,active,the author hurts the bishop .,the bishop is hurt by the author .,The author hurt the bishop .,active_structural
325,prompt_passive,passive,the author hurts the bishop .,the bishop is hurt by the author .,The author hurt the bishop .,active_structural
325,prompt_no_prime,no_prime,the author hurts the bishop .,the bishop is hurt by the author .,The bishop hurt me .,other
325,prompt_filler,filler,the author hurts the bishop .,the bishop is hurt by the author .,The kettle whistled in the kitchen .,other
326,prompt_active,active,a bishop hurt a boy .,a boy was hurt by a bishop .,The bishop strikes the boy .,other
326,prompt_passive,passive,a bishop hurt a boy .,a boy was hurt by a bishop .,The boy is hurt by the bishop .,passive_structural
326,prompt_no_prime,no_prime,a bishop hurt a boy .,a boy was hurt by a bishop .,The bishop was hurt by the boy .,other
326,prompt_filler,filler,a bishop hurt a boy .,a boy was hurt by a bishop .,The boy was hurt by the bishop .,passive_structural
327,prompt_active,active,a boy hurts a brother .,a brother is hurt by a boy .,The boy hurt the brother .,active_structural
327,prompt_passive,passive,a boy hurts a brother .,a brother is hurt by a boy .,The boy hurt the brother .,active_structural
327,prompt_no_prime,no_prime,a boy hurts a brother .,a brother is hurt by a boy .,The boy hit the brother .,other
