item_id,item_index,complexity_condition,source_label,target_cell,prime_cell,prime_active,prime_passive,target_active_simple,target_passive_simple,target_active_complex,target_passive_complex,agent_modifier_noun,patient_modifier_noun,agent_modifier_prep,patient_modifier_prep,prime_active_det_family,target_active_det_family,prime_passive_aux,target_passive_aux,prime_active_verb_or_fragment,target_active_verb_or_fragment,target_agent,target_patient
exp4_core_0284_both_complex,284,both_complex,core,def_past,indef_present,a secretary catches a sheriff .,a sheriff is caught by a secretary .,the husband forgave the kid .,the kid was forgiven by the husband .,the husband below the opponent forgave the kid near the man .,the kid near the man was forgiven by the husband below the opponent .,opponent,man,below,near,indef,def,is,was,catches,forgave,husband,kid
exp4_core_0285_agent_complex,285,agent_complex,core,def_present,indef_past,a man taught a manager .,a manager was taught by a man .,the kid forgives the king .,the king is forgiven by the kid .,the kid on the employee forgives the king .,the king is forgiven by the kid on the employee .,employee,,on,,indef,def,was,is,taught,forgives,kid,king
exp4_core_0285_patient_complex,285,patient_complex,core,def_present,indef_past,a man taught a manager .,a manager was taught by a man .,the kid forgives the king .,the king is forgiven by the kid .,the kid forgives the king below the actress .,the king below the actress is forgiven by the kid .,,actress,,below,indef,def,was,is,taught,forgives,kid,king
exp4_core_0285_both_complex,285,both_complex,core,def_present,indef_past,a man taught a manager .,a manager was taught by a man .,the kid forgives the king .,the king is forgiven by the kid .,the kid near the child forgives the king below the girl .,the king below the girl is forgiven by the kid near the child .,child,girl,near,below,indef,def,was,is,taught,forgives,kid,king
exp4_core_0286_agent_complex,286,agent_complex,core,indef_past,def_present,the reader catches the scientist .,the scientist is caught by the reader .,a king forgave a lady .,a lady was forgiven by a king .,a king below a soldier forgave a lady .,a lady was forgiven by a king below a soldier .,soldier,,below,,def,indef,is,was,catches,forgave,king,lady
exp4_core_0286_patient_complex,286,patient_complex,core,indef_past,def_present,the reader catches the scientist .,the scientist is caught by the reader .,a king forgave a lady .,a lady was forgiven by a king .,a king forgave a lady near a man .,a lady near a man was forgiven by a king .,,man,,near,def,indef,is,was,catches,forgave,king,lady
exp4_core_0286_both_complex,286,both_complex,core,indef_past,def_present,the reader catches the scientist .,the scientist is caught by the reader .,a king forgave a lady .,a lady was forgiven by a king .,a king above a husband forgave a lady near a daughter .,a lady near a daughter was forgiven by a king above a husband .,husband,daughter,above,near,def,indef,is,was,catches,forgave,king,lady
exp4_core_0287_agent_complex,287,agent_complex,core,indef_present,def_past,the cop bothered the cousin .,the cousin was bothered by the cop .,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,a lady near a bishop forgives a lawyer .,a lawyer is forgiven by a lady near a bishop .,bishop,,near,,def,indef,was,is,bothered,forgives,lady,lawyer
exp4_core_0287_patient_complex,287,patient_complex,core,indef_present,def_past,the cop bothered the cousin .,the cousin was bothered by the cop .,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,a lady forgives a lawyer above a girl .,a lawyer above a girl is forgiven by a lady .,,girl,,above,def,indef,was,is,bothered,forgives,lady,lawyer
exp4_core_0287_both_complex,287,both_complex,core,indef_present,def_past,the cop bothered the cousin .,the cousin was bothered by the cop .,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,a lady with a doctor forgives a lawyer from an author .,a lawyer from an author is forgiven by a lady with a doctor .,doctor,author,with,from,def,indef,was,is,bothered,forgives,lady,lawyer
exp4_core_0288_agent_complex,288,agent_complex,core,def_past,indef_present,a boy washes a brother .,a brother is washed by a boy .,the lawyer forgave the leader .,the leader was forgiven by the lawyer .,the lawyer above the president forgave the leader .,the leader was forgiven by the lawyer above the president .,president,,above,,indef,def,is,was,washes,forgave,lawyer,leader
exp4_core_0288_patient_complex,288,patient_complex,core,def_past,indef_present,a boy washes a brother .,a brother is washed by a boy .,the lawyer forgave the leader .,the leader was forgiven by the lawyer .,the lawyer forgave the leader with the husband .,the leader with the husband was forgiven by the lawyer .,,husband,,with,indef,def,is,was,washes,forgave,lawyer,leader
exp4_core_0288_both_complex,288,both_complex,core,def_past,indef_present,a boy washes a brother .,a brother is washed by a boy .,the lawyer forgave the leader .,the leader was forgiven by the lawyer .,the lawyer from the manager forgave the leader with the candidate .,the leader with the candidate was forgiven by the lawyer from the manager .,manager,candidate,from,with,indef,def,is,was,washes,forgave,lawyer,leader
exp4_core_0289_agent_complex,289,agent_complex,core,def_present,indef_past,a mother washed a nurse .,a nurse was washed by a mother .,the leader forgives the man .,the man is forgiven by the leader .,the leader with the friend forgives the man .,the man is forgiven by the leader with the friend .,friend,,with,,indef,def,was,is,washed,forgives,leader,man
exp4_core_0289_patient_complex,289,patient_complex,core,def_present,indef_past,a mother washed a nurse .,a nurse was washed by a mother .,the leader forgives the man .,the man is forgiven by the leader .,the leader forgives the man from the author .,the man from the author is forgiven by the leader .,,author,,from,indef,def,was,is,washed,forgives,leader,man
exp4_core_0289_both_complex,289,both_complex,core,def_present,indef_past,a mother washed a nurse .,a nurse was washed by a mother .,the leader forgives the man .,the man is forgiven by the leader .,the leader in the mayor forgives the man on the adult .,the man on the adult is forgiven by the leader in the mayor .,mayor,adult,in,on,indef,def,was,is,washed,forgives,leader,man
exp4_core_0290_agent_complex,290,agent_complex,core,indef_past,def_present,the kid selects the king .,the king is selected by the kid .,a man forgave a manager .,a manager was forgiven by a man .,a man from a daughter forgave a manager .,a manager was forgiven by a man from a daughter .,daughter,,from,,def,indef,is,was,selects,forgave,man,manager
exp4_core_0290_patient_complex,290,patient_complex,core,indef_past,def_present,the kid selects the king .,the king is selected by the kid .,a man forgave a manager .,a manager was forgiven by a man .,a man forgave a manager in a candidate .,a manager in a candidate was forgiven by a man .,,candidate,,in,def,indef,is,was,selects,forgave,man,manager
exp4_core_0290_both_complex,290,both_complex,core,indef_past,def_present,the kid selects the king .,the king is selected by the kid .,a man forgave a manager .,a manager was forgiven by a man .,a man on a hero forgave a manager in a winner .,a manager in a winner was forgiven by a man on a hero .,hero,winner,on,in,def,indef,is,was,selects,forgave,man,manager
exp4_core_0291_agent_complex,291,agent_complex,core,indef_present,def_past,the student embraced the teacher .,the teacher was embraced by the student .,a manager forgives a mayor .,a mayor is forgiven by a manager .,a manager in a professor forgives a mayor .,a mayor is forgiven by a manager in a professor .,professor,,in,,def,indef,was,is,embraced,forgives,manager,mayor
exp4_core_0291_patient_complex,291,patient_complex,core,indef_present,def_past,the student embraced the teacher .,the teacher was embraced by the student .,a manager forgives a mayor .,a mayor is forgiven by a manager .,a manager forgives a mayor on an adult .,a mayor on an adult is forgiven by a manager .,,adult,,on,def,indef,was,is,embraced,forgives,manager,mayor
exp4_core_0291_both_complex,291,both_complex,core,indef_present,def_past,the student embraced the teacher .,the teacher was embraced by the student .,a manager forgives a mayor .,a mayor is forgiven by a manager .,a manager below a worker forgives a mayor near an aunt .,a mayor near an aunt is forgiven by a manager below a worker .,worker,aunt,below,near,def,indef,was,is,embraced,forgives,manager,mayor
exp4_core_0292_agent_complex,292,agent_complex,core,def_past,indef_present,a doctor destroys an employee .,an employee is destroyed by a doctor .,the mayor forgave the minister .,the minister was forgiven by the mayor .,the mayor on the writer forgave the minister .,the minister was forgiven by the mayor on the writer .,writer,,on,,indef,def,is,was,destroys,forgave,mayor,minister
exp4_core_0292_patient_complex,292,patient_complex,core,def_past,indef_present,a doctor destroys an employee .,an employee is destroyed by a doctor .,the mayor forgave the minister .,the minister was forgiven by the mayor .,the mayor forgave the minister below the winner .,the minister below the winner was forgiven by the mayor .,,winner,,below,indef,def,is,was,destroys,forgave,mayor,minister
exp4_core_0292_both_complex,292,both_complex,core,def_past,indef_present,a doctor destroys an employee .,an employee is destroyed by a doctor .,the mayor forgave the minister .,the minister was forgiven by the mayor .,the mayor near the scientist forgave the minister above the champion .,the minister above the champion was forgiven by the mayor near the scientist .,scientist,champion,near,above,indef,def,is,was,destroys,forgave,mayor,minister
exp4_core_0293_agent_complex,293,agent_complex,core,def_present,indef_past,a guy carried a hero .,a hero was carried by a guy .,the minister forgives the mother .,the mother is forgiven by the minister .,the minister below the parent forgives the mother .,the mother is forgiven by the minister below the parent .,parent,,below,,indef,def,was,is,carried,forgives,minister,mother
exp4_core_0293_patient_complex,293,patient_complex,core,def_present,indef_past,a guy carried a hero .,a hero was carried by a guy .,the minister forgives the mother .,the mother is forgiven by the minister .,the minister forgives the mother near the aunt .,the mother near the aunt is forgiven by the minister .,,aunt,,near,indef,def,was,is,carried,forgives,minister,mother
exp4_core_0293_both_complex,293,both_complex,core,def_present,indef_past,a guy carried a hero .,a hero was carried by a guy .,the minister forgives the mother .,the mother is forgiven by the minister .,the minister above the princess forgives the mother near the physician .,the mother near the physician is forgiven by the minister above the princess .,princess,physician,above,near,indef,def,was,is,carried,forgives,minister,mother
