item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
340,prompt_no_prime,no_prime,the employee hurt the employer .,the employer was hurt by the employee .,The employee was hurt by the employer .,other
340,prompt_filler,filler,the employee hurt the employer .,the employer was hurt by the employee .,The fav ed after fel .,other
341,prompt_active,active,the employer hurts the father .,the father is hurt by the employer .,The father was hurt by the employer .,passive_structural
341,prompt_passive,passive,the employer hurts the father .,the father is hurt by the employer .,The father was hurt by the employer .,passive_structural
341,prompt_no_prime,no_prime,the employer hurts the father .,the father is hurt by the employer .,The father hit the employer .,other
341,prompt_filler,filler,the employer hurts the father .,the father is hurt by the employer .,The fil ed near the fol .,other
342,prompt_active,active,a father hurt a friend .,a friend was hurt by a father .,The father hurt the friend .,active_structural
342,prompt_passive,passive,a father hurt a friend .,a friend was hurt by a father .,The friend is hurt by the father .,passive_structural
342,prompt_no_prime,no_prime,a father hurt a friend .,a friend was hurt by a father .,The father was angry at his friend for hurting his son .,other
342,prompt_filler,filler,a father hurt a friend .,a friend was hurt by a father .,The ful ed before gir .,other
343,prompt_active,active,a friend hurts a girl .,a girl is hurt by a friend .,The friend ed the girl .,other
343,prompt_passive,passive,a friend hurts a girl .,a girl is hurt by a friend .,The girl was hurt by the friend .,passive_structural
343,prompt_no_prime,no_prime,a friend hurts a girl .,a girl is hurt by a friend .,The girl was mean to me .,other
343,prompt_filler,filler,a friend hurts a girl .,a girl is hurt by a friend .,The girl hurt the friend .,other
344,prompt_active,active,the girl hurt the guest .,the guest was hurt by the girl .,The girl hurt the guest .,active_exact
344,prompt_passive,passive,the girl hurt the guest .,the guest was hurt by the girl .,The girl hurt the guest .,active_exact
344,prompt_no_prime,no_prime,the girl hurt the guest .,the guest was hurt by the girl .,The girl hit the guest .,other
344,prompt_filler,filler,the girl hurt the guest .,the guest was hurt by the girl .,The mol ed on the mul .,other
345,prompt_active,active,the guest hurts the guy .,the guy is hurt by the guest .,The guest hurt the guy .,active_structural
345,prompt_passive,passive,the guest hurts the guy .,the guy is hurt by the guest .,The guy was hurt by the guest .,passive_structural
345,prompt_no_prime,no_prime,the guest hurts the guy .,the guy is hurt by the guest .,The guest was hurting the guy .,active_structural
345,prompt_filler,filler,the guest hurts the guy .,the guy is hurt by the guest .,The nav ed above the nin .,other
346,prompt_active,active,a guy hurt a hero .,a hero was hurt by a guy .,The guy s the hero .,other
346,prompt_passive,passive,a guy hurt a hero .,a hero was hurt by a guy .,The hero is ed by the guy .,other
346,prompt_no_prime,no_prime,a guy hurt a hero .,a hero was hurt by a guy .,The guy who did it was a hero .,other
346,prompt_filler,filler,a guy hurt a hero .,a hero was hurt by a guy .,The guy did it to the hero .,other
347,prompt_active,active,a hero hurts a husband .,a husband is hurt by a hero .,The hero hurt the husband .,active_structural
347,prompt_passive,passive,a hero hurts a husband .,a husband is hurt by a hero .,The hero hurt the husband .,active_structural
347,prompt_no_prime,no_prime,a hero hurts a husband .,a husband is hurt by a hero .,The hero did it to the husband .,other
347,prompt_filler,filler,a hero hurts a husband .,a husband is hurt by a hero .,The pav ed across the pel .,other
348,prompt_active,active,the husband hurt the kid .,the kid was hurt by the husband .,The kid was hurt by the husband .,passive_exact
348,prompt_passive,passive,the husband hurt the kid .,the kid was hurt by the husband .,The kid is hurt by the husband .,passive_structural
348,prompt_no_prime,no_prime,the husband hurt the kid .,the kid was hurt by the husband .,The husband hit the kid .,other
348,prompt_filler,filler,the husband hurt the kid .,the kid was hurt by the husband .,The kid hit the husband .,other
349,prompt_active,active,the kid hurts the king .,the king is hurt by the kid .,The kid hurt the king .,active_structural
349,prompt_passive,passive,the kid hurts the king .,the king is hurt by the kid .,The king was hurt by the kid .,passive_structural
349,prompt_no_prime,no_prime,the kid hurts the king .,the king is hurt by the kid .,The king was hurt by the kid .,passive_structural
349,prompt_filler,filler,the kid hurts the king .,the king is hurt by the kid .,The kid rav ed the king .,other
350,prompt_active,active,a king hurt a lady .,a lady was hurt by a king .,The king hurt the lady .,active_structural
350,prompt_passive,passive,a king hurt a lady .,a lady was hurt by a king .,The lady is hurt by the king .,passive_structural
350,prompt_no_prime,no_prime,a king hurt a lady .,a lady was hurt by a king .,The king hurt me .,other
350,prompt_filler,filler,a king hurt a lady .,a lady was hurt by a king .,The king hurt the lady .,active_structural
351,prompt_active,active,a lady hurts a lawyer .,a lawyer is hurt by a lady .,The lawyer was hurt by the lady .,passive_structural
351,prompt_passive,passive,a lady hurts a lawyer .,a lawyer is hurt by a lady .,The lawyer was hurt by the lady .,passive_structural
351,prompt_no_prime,no_prime,a lady hurts a lawyer .,a lawyer is hurt by a lady .,The lawyer was a lady .,other
351,prompt_filler,filler,a lady hurts a lawyer .,a lawyer is hurt by a lady .,The lawyer was hurt by the lady .,passive_structural
352,prompt_active,active,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer hurt the leader .,active_exact
352,prompt_passive,passive,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer is ed by the leader .,other
352,prompt_no_prime,no_prime,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer was angry at me for something I did .,other
352,prompt_filler,filler,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer hit the leader .,other
353,prompt_active,active,the leader hurts the man .,the man is hurt by the leader .,The leader hurt the man .,active_structural
353,prompt_passive,passive,the leader hurts the man .,the man is hurt by the leader .,The leader hurt the man .,active_structural
353,prompt_no_prime,no_prime,the leader hurts the man .,the man is hurt by the leader .,The leader did it to the man .,other
353,prompt_filler,filler,the leader hurts the man .,the man is hurt by the leader .,The leader hurt the man .,active_structural
354,prompt_active,active,a man hurt a manager .,a manager was hurt by a man .,The man hurt the manager .,active_structural
354,prompt_passive,passive,a man hurt a manager .,a manager was hurt by a man .,The manager is ed by the man .,other
354,prompt_no_prime,no_prime,a man hurt a manager .,a manager was hurt by a man .,The man did it .,other
354,prompt_filler,filler,a man hurt a manager .,a manager was hurt by a man .,The vil ed before vir .,other
355,prompt_active,active,a manager hurts a mayor .,a mayor is hurt by a manager .,The manager hurt the mayor .,active_structural
355,prompt_passive,passive,a manager hurts a mayor .,a mayor is hurt by a manager .,The mayor was hurt by the manager .,passive_structural
355,prompt_no_prime,no_prime,a manager hurts a mayor .,a mayor is hurt by a manager .,The mayor was a manager .,other
355,prompt_filler,filler,a manager hurts a mayor .,a mayor is hurt by a manager .,The mayor was hurt by the manager .,passive_structural
356,prompt_active,active,the mayor hurt the minister .,the minister was hurt by the mayor .,The mayor hurt the minister .,active_exact
356,prompt_passive,passive,the mayor hurt the minister .,the minister was hurt by the mayor .,The minister is ed by the mayor .,other
356,prompt_no_prime,no_prime,the mayor hurt the minister .,the minister was hurt by the mayor .,The mayor was drunk and he was driving his car .,other
356,prompt_filler,filler,the mayor hurt the minister .,the minister was hurt by the mayor .,The mayor hurt the minister .,active_exact
357,prompt_active,active,the minister hurts the mother .,the mother is hurt by the minister .,The minister hurt the mother .,active_structural
357,prompt_passive,passive,the minister hurts the mother .,the mother is hurt by the minister .,The minister hurt the mother .,active_structural
357,prompt_no_prime,no_prime,the minister hurts the mother .,the mother is hurt by the minister .,The minister hit me .,other
357,prompt_filler,filler,the minister hurts the mother .,the mother is hurt by the minister .,The gri ed during mur .,other
358,prompt_active,active,a mother hurt a nurse .,a nurse was hurt by a mother .,The mother hurt the nurse .,active_structural
358,prompt_passive,passive,a mother hurt a nurse .,a nurse was hurt by a mother .,The nurse is ed by the mother .,other
358,prompt_no_prime,no_prime,a mother hurt a nurse .,a nurse was hurt by a mother .,"The nurse was trying to help me, but I was too stubborn to let her help me .",other
358,prompt_filler,filler,a mother hurt a nurse .,a nurse was hurt by a mother .,The nurse hurt the mother .,other
359,prompt_active,active,a nurse hurts a parent .,a parent is hurt by a nurse .,The nurse hurt the parent .,active_structural
