pa,pp,ta,tp
the cop struck the cousin .,the cousin was struck by the cop .,a lady drags a lawyer .,a lawyer is dragged by a lady .
a boy discovers a brother .,a brother is discovered by a boy .,the lawyer dragged the leader .,the leader was dragged by the lawyer .
a prince forgave a princess .,a princess was forgiven by a prince .,the leader drags the man .,the man is dragged by the leader .
the minister washes the mother .,the mother is washed by the minister .,a man dragged a manager .,a manager was dragged by a man .
the parent judged the partner .,the partner was judged by the parent .,a manager drags a mayor .,a mayor is dragged by a manager .
a hero asks a husband .,a husband is asked by a hero .,the mayor dragged the minister .,the minister was dragged by the mayor .
a prince beat a princess .,a princess was beaten by a prince .,the minister drags the mother .,the mother is dragged by the minister .
the leader destroys the man .,the man is destroyed by the leader .,a mother dragged a nurse .,a nurse was dragged by a mother .
the lawyer struck the leader .,the leader was struck by the lawyer .,a nurse drags a parent .,a parent is dragged by a nurse .
a writer strikes an actor .,an actor is struck by a writer .,the parent dragged the partner .,the partner was dragged by the parent .
a worker beat a writer .,a writer was beaten by a worker .,the partner drags the physician .,the physician is dragged by the partner .
the woman comforts the worker .,the worker is comforted by the woman .,a physician dragged a pilot .,a pilot was dragged by a physician .
the sheriff protected the singer .,the singer was protected by the sheriff .,a pilot drags a president .,a president is dragged by a pilot .
a writer embraces an actor .,an actor is embraced by a writer .,the president dragged the priest .,the priest was dragged by the president .
an adult destroyed an attorney .,an attorney was destroyed by an adult .,the priest drags the prince .,the prince is dragged by the priest .
the singer discovers the soldier .,the soldier is discovered by the singer .,a prince dragged a princess .,a princess was dragged by a prince .
the mayor grabbed the minister .,the minister was grabbed by the mayor .,a princess drags a professor .,a professor is dragged by a princess .
a friend forgets a girl .,a girl is forgotten by a friend .,the professor dragged the reader .,the reader was dragged by the professor .
a father raised a friend .,a friend was raised by a father .,the reader drags the scientist .,the scientist is dragged by the reader .
the singer carries the soldier .,the soldier is carried by the singer .,a scientist dragged a secretary .,a secretary was dragged by a scientist .
the lawyer chased the leader .,the leader was chased by the lawyer .,a secretary drags a sheriff .,a sheriff is dragged by a secretary .
a captain kisses a champion .,a champion is kissed by a captain .,the sheriff dragged the singer .,the singer was dragged by the sheriff .
a father protected a friend .,a friend was protected by a father .,the singer drags the soldier .,the soldier is dragged by the singer .
the guest grabs the guy .,the guy is grabbed by the guest .,a soldier dragged a son .,a son was dragged by a soldier .
the employee destroyed the employer .,the employer was destroyed by the employee .,a son drags a student .,a student is dragged by a son .
a colonel surprises a cop .,a cop is surprised by a colonel .,the student dragged the teacher .,the teacher was dragged by the student .
a scientist forgot a secretary .,a secretary was forgotten by a scientist .,the teacher drags the uncle .,the uncle is dragged by the teacher .
the buddy carries the candidate .,the candidate is carried by the buddy .,an uncle dragged a wife .,a wife was dragged by an uncle .
the mayor taught the minister .,the minister was taught by the mayor .,a wife drags a winner .,a winner is dragged by a wife .
a doctor follows an employee .,an employee is followed by a doctor .,the winner dragged the woman .,the woman was dragged by the winner .
a bishop discovered a boy .,a boy was discovered by a bishop .,the woman drags the worker .,the worker is dragged by the woman .
the cousin hurries the daughter .,the daughter is hurried by the cousin .,a worker dragged a writer .,a writer was dragged by a worker .
the mayor raised the minister .,the minister was raised by the mayor .,a writer drags an actor .,an actor is dragged by a writer .
a princess destroys a professor .,a professor is destroyed by a princess .,the actor forgot the actress .,the actress was forgotten by the actor .
a man selected a manager .,a manager was selected by a man .,the actress forgets the adult .,the adult is forgotten by the actress .
the woman follows the worker .,the worker is followed by the woman .,an adult forgot an attorney .,an attorney was forgotten by an adult .
the brother embraced the buddy .,the buddy was embraced by the brother .,an attorney forgets an aunt .,an aunt is forgotten by an attorney .
a lady teaches a lawyer .,a lawyer is taught by a lady .,the aunt forgot the author .,the author was forgotten by the aunt .
